% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.442821798e+02 +3.442821798e+02 +4.372221798e+02 +4.372221798e+02 -3.8883e+00 +9.4535e-01
2 +1.447623241e+02 +1.447623241e+02 +2.377023241e+02 +2.377023241e+02 -1.2791e+00 +4.4982e+00
3 +2.217677485e+01 +2.217677485e+01 +1.151167749e+02 +1.151167749e+02 +2.0780e+00 -9.7142e-01
10 +8.274535549e+00 +8.274535549e+00 +1.012145355e+02 +1.012145355e+02 +1.5801e+00 -7.7047e-01
18 +3.655600902e+00 +3.655600902e+00 +9.659560090e+01 +9.659560090e+01 +5.0148e-02 +7.9289e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.206261683e+02 +1.206261683e+02 +1.559761683e+02 +1.559761683e+02 +6.1494e-02 +3.8167e+00
3 +6.170689391e-01 +6.170689391e-01 +3.596706894e+01 +3.596706894e+01 +1.8815e+00 +1.9525e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.628666778e+01 +2.628666778e+01 +3.010666778e+01 +3.010666778e+01 +4.1936e+00 +4.9553e+00
11 +1.619292382e+01 +1.619292382e+01 +2.001292382e+01 +2.001292382e+01 +5.4722e+00 +7.9076e+00
12 +4.673522265e+00 +4.673522265e+00 +8.493522265e+00 +8.493522265e+00 +4.1560e+00 +3.4835e+00
16 +1.474870835e+00 +1.474870835e+00 +5.294870835e+00 +5.294870835e+00 +3.9570e+00 +4.9094e-01
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.536305245e+02 +8.536305245e+02 +8.753805245e+02 +8.753805245e+02 -1.7447e+00 -2.5690e+00
3 +4.929948296e+02 +4.929948296e+02 +5.147448296e+02 +5.147448296e+02 +9.7491e-01 -2.6286e+00
4 +2.841578643e+02 +2.841578643e+02 +3.059078643e+02 +3.059078643e+02 +1.3291e+00 -1.2150e+00
5 +4.330320752e+01 +4.330320752e+01 +6.505320752e+01 +6.505320752e+01 +3.0081e+00 -3.2105e-01
12 +3.680628813e+01 +3.680628813e+01 +5.855628813e+01 +5.855628813e+01 +6.3390e+00 +9.9688e-03
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.569116452e+03 +1.569116452e+03 +1.633906452e+03 +1.633906452e+03 -5.3563e-02 +3.3335e+00
2 +4.156444600e+01 +4.156444600e+01 +1.063544460e+02 +1.063544460e+02 +8.2700e-01 -3.9879e+00
% function evaluation | noise-free fitness - Fopt (5.407000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.438511892e+03 +1.438511892e+03 +1.492581892e+03 +1.492581892e+03 +1.2394e+00 +2.7721e+00
2 +2.991122848e+02 +2.991122848e+02 +3.531822848e+02 +3.531822848e+02 +4.2710e+00 -4.5189e+00
3 +1.417270948e+02 +1.417270948e+02 +1.957970948e+02 +1.957970948e+02 +3.3679e+00 -2.0722e-01
% function evaluation | noise-free fitness - Fopt (-9.152000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.838110428e+02 +1.838110428e+02 +9.229104279e+01 +9.229104279e+01 +1.6370e+00 -3.4091e-01
4 +1.557591571e+02 +1.557591571e+02 +6.423915712e+01 +6.423915712e+01 +1.1706e-01 +5.7184e-02
8 +6.488696713e+00 +6.488696713e+00 -8.503130329e+01 -8.503130329e+01 -3.5489e+00 +2.2334e+00
12 +3.105652364e+00 +3.105652364e+00 -8.841434764e+01 -8.841434764e+01 -5.2651e+00 +3.0628e+00
% function evaluation | noise-free fitness - Fopt (2.263000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.029576133e+03 +1.029576133e+03 +1.052206133e+03 +1.052206133e+03 -6.6565e-01 +2.6225e+00
4 +3.162334566e+02 +3.162334566e+02 +3.388634566e+02 +3.388634566e+02 +7.8032e-01 -3.8452e+00
5 +8.900067276e+00 +8.900067276e+00 +3.153006728e+01 +3.153006728e+01 +2.5709e+00 +4.0862e+00
6 +1.203522439e+00 +1.203522439e+00 +2.383352244e+01 +2.383352244e+01 +2.8891e+00 -4.4142e+00
% function evaluation | noise-free fitness - Fopt (1.554000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.472266219e+02 +3.472266219e+02 +3.627666219e+02 +3.627666219e+02 -1.7341e+00 -2.3363e-01
4 +1.157173437e+02 +1.157173437e+02 +1.312573437e+02 +1.312573437e+02 +2.4458e+00 -3.5218e+00
15 +1.973192895e+00 +1.973192895e+00 +1.751319289e+01 +1.751319289e+01 +2.5491e+00 -2.5391e+00
% function evaluation | noise-free fitness - Fopt (-3.765100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.344924700e+02 +2.344924700e+02 -1.420175300e+02 -1.420175300e+02 +9.7597e-02 -1.2199e+00
6 +1.726344263e+00 +1.726344263e+00 -3.747836557e+02 -3.747836557e+02 -3.1811e+00 +2.0414e-01
% function evaluation | noise-free fitness - Fopt (3.960400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.773005065e+02 +6.773005065e+02 +1.073340507e+03 +1.073340507e+03 -9.6015e-01 +3.1829e-01
2 +5.606315609e+02 +5.606315609e+02 +9.566715609e+02 +9.566715609e+02 -2.3994e+00 -1.5701e-01
12 +2.929138335e+02 +2.929138335e+02 +6.889538335e+02 +6.889538335e+02 -2.5914e+00 -9.8387e-01
13 +1.725351842e+02 +1.725351842e+02 +5.685751842e+02 +5.685751842e+02 -1.5734e+00 -1.4037e+00
% function evaluation | noise-free fitness - Fopt (1.281100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.289368037e+02 +8.289368037e+02 +9.570468037e+02 +9.570468037e+02 +1.3834e-01 -1.4354e+00
3 +1.806769246e+02 +1.806769246e+02 +3.087869246e+02 +3.087869246e+02 -3.1390e-01 -4.5214e+00
10 +8.967889085e+01 +8.967889085e+01 +2.177888909e+02 +2.177888909e+02 -2.5873e+00 +7.7579e-01
13 +8.981748919e+00 +8.981748919e+00 +1.370917489e+02 +1.370917489e+02 -2.3146e+00 -3.3532e+00
% function evaluation | noise-free fitness - Fopt (-2.923500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.083150264e+03 +2.083150264e+03 +1.790800264e+03 +1.790800264e+03 +4.7060e+00 +1.6246e+00
4 +1.070892680e+02 +1.070892680e+02 -1.852607320e+02 -1.852607320e+02 -2.2529e+00 +4.3635e+00
5 +4.152032097e+01 +4.152032097e+01 -2.508296790e+02 -2.508296790e+02 -6.4079e-01 -2.9750e-01
6 +1.280898296e+00 +1.280898296e+00 -2.910691017e+02 -2.910691017e+02 -1.8236e+00 -1.3295e+00
% function evaluation | noise-free fitness - Fopt (3.110100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.938488122e+02 +3.938488122e+02 +7.048588122e+02 +7.048588122e+02 +2.1887e+00 -1.3538e+00
4 +4.567549113e+01 +4.567549113e+01 +3.566854911e+02 +3.566854911e+02 -2.0335e+00 -2.5822e+00
6 +3.294896391e+01 +3.294896391e+01 +3.439589639e+02 +3.439589639e+02 -8.8821e-01 -2.9343e+00
% function evaluation | noise-free fitness - Fopt (-8.051800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.382928169e+03 +1.382928169e+03 +5.777481693e+02 +5.777481693e+02 -2.5558e+00 +1.2932e+00
2 +2.688799080e+02 +2.688799080e+02 -5.363000920e+02 -5.363000920e+02 -8.0125e-01 +3.7612e+00
9 +6.837822505e+00 +6.837822505e+00 -7.983421775e+02 -7.983421775e+02 +2.2816e+00 -3.1914e+00
