% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.111175311e+03 +1.111175311e+03 +1.204115311e+03 +1.204115311e+03 +3.1108e+00 +1.0767e-01 +3.1009e+00 -1.3495e+00 +1.9603e+00 +2.7460e+00 -2.6848e+00 +8.9664e-01 -1.2932e+00 -2.7594e+00
3 +7.746972104e+02 +7.746972104e+02 +8.676372104e+02 +8.676372104e+02 +3.8023e+00 -2.3562e+00 +2.2224e+00 +1.0115e+00 +4.1571e+00 -2.4077e+00 +4.4347e+00 -9.2467e-01 +6.2076e-01 -3.1931e+00
17 +3.405435496e+02 +3.405435496e+02 +4.334835496e+02 +4.334835496e+02 -1.2714e+00 -6.6694e-02 -2.5537e-01 +1.3031e+00 +4.2264e+00 +2.8099e+00 +2.7682e+00 +2.8767e-01 -6.9501e-01 -5.3450e-01
67 +2.311424930e+02 +2.311424930e+02 +3.240824930e+02 +3.240824930e+02 -2.7344e+00 +4.1203e+00 +4.5786e+00 +2.9350e+00 -1.0618e+00 +1.3242e+00 -4.5699e+00 +2.9689e+00 +3.4280e+00 +1.3495e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.282577697e+02 +8.282577697e+02 +8.636077697e+02 +8.636077697e+02 -2.2697e+00 +9.0259e-01 +3.8542e+00 +4.0168e+00 -3.0053e+00 -3.3154e-01 -2.0215e+00 -2.9277e+00 +2.0382e+00 -3.3615e+00
2 +5.136434374e+02 +5.136434374e+02 +5.489934374e+02 +5.489934374e+02 -1.9694e+00 +2.9130e+00 -1.7970e-01 +4.2129e+00 -4.0525e+00 +4.8304e+00 +4.0113e+00 +4.5041e+00 +3.0516e+00 -2.7970e+00
13 +3.675538141e+02 +3.675538141e+02 +4.029038141e+02 +4.029038141e+02 +2.4962e+00 -1.2470e+00 +3.3730e+00 -4.7412e-01 -3.1010e-01 +1.4103e+00 +4.0561e+00 +2.5469e+00 +2.2837e+00 -1.6076e+00
57 +1.967008910e+02 +1.967008910e+02 +2.320508910e+02 +2.320508910e+02 -2.7852e+00 +1.3093e+00 +5.5906e+00 +4.8145e+00 -6.6651e+00 -2.8357e+00 -1.4539e+00 +6.9196e-01 -1.3421e+00 +2.7348e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.498881851e+02 +9.498881851e+02 +9.537081851e+02 +9.537081851e+02 -6.3155e-01 -2.8043e+00 -2.3938e+00 +4.8543e+00 +3.8414e-01 -2.4567e-01 +4.7014e+00 +2.4459e+00 -3.8811e+00 +1.7818e+00
4 +5.336338339e+02 +5.336338339e+02 +5.374538339e+02 +5.374538339e+02 -2.7180e+00 -1.2604e-02 +4.5464e+00 +3.7149e+00 +1.3088e+00 +1.4169e+00 +1.4407e+00 +9.6364e-01 -1.3361e+00 +2.3423e+00
7 +2.786203793e+02 +2.786203793e+02 +2.824403793e+02 +2.824403793e+02 +3.4836e+00 -1.6423e+00 -1.8119e+00 -2.3867e+00 +1.2837e+00 -4.1289e+00 +1.5919e+00 -2.6743e+00 +3.2133e+00 -3.5051e-02
17 +2.029544536e+02 +2.029544536e+02 +2.067744536e+02 +2.067744536e+02 +3.3484e+00 +2.5517e-04 -2.2980e+00 -3.9714e+00 +1.6380e+00 +3.0564e+00 +1.2655e+00 -3.5414e+00 -1.8729e+00 -8.0601e-02
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.005850252e+02 +3.005850252e+02 +3.223350252e+02 +3.223350252e+02 -1.9882e+00 -4.4334e+00 -4.6497e-01 +1.5135e+00 +1.5031e+00 -5.9336e-02 +1.8094e+00 +3.8487e+00 -5.6311e-01 +1.1649e+00
4 +2.178691875e+02 +2.178691875e+02 +2.396191875e+02 +2.396191875e+02 +2.6572e-01 -1.5141e+00 -2.7972e+00 -8.8195e-01 +4.0318e+00 -2.2659e+00 +1.8612e+00 -8.5938e-01 +4.8777e+00 +1.9005e+00
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.415410356e+03 +1.415410356e+03 +1.480200356e+03 +1.480200356e+03 +1.1651e-01 +2.3190e+00 -1.1654e+00 -2.4557e+00 -1.0371e+00 +1.9119e+00 +2.6123e+00 -3.6961e-01 +4.1904e+00 +1.6412e+00
2 +3.060141080e+02 +3.060141080e+02 +3.708041080e+02 +3.708041080e+02 -4.3679e+00 +4.6918e+00 +4.2075e+00 +3.2140e+00 -5.2085e-01 +2.0862e+00 -1.6458e+00 -5.0138e-01 -3.6928e-01 -1.5407e-01
52 +2.469400891e+02 +2.469400891e+02 +3.117300891e+02 +3.117300891e+02 -5.3448e+00 +5.8388e+00 +7.6169e+00 +3.2140e+00 -5.2085e-01 -1.0044e+00 -1.6458e+00 +4.7111e+00 -1.5843e+00 -1.5407e-01
58 +1.510245112e+02 +1.510245112e+02 +2.158145112e+02 +2.158145112e+02 -3.1910e+00 -1.5315e+00 +4.1008e-01 +3.0747e+00 +2.5375e-01 -1.0920e+00 -2.1065e+00 -1.1185e-01 -2.4842e+00 +4.3443e+00
% function evaluation | noise-free fitness - Fopt (5.407000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.610374800e+03 +1.610374800e+03 +1.664444800e+03 +1.664444800e+03 +4.0793e-01 -3.1747e-01 +1.2212e+00 +6.4863e-01 -1.8566e+00 -4.9210e+00 +4.2581e+00 -2.2238e+00 -4.5498e-01 +2.0444e+00
2 +1.153124074e+03 +1.153124074e+03 +1.207194074e+03 +1.207194074e+03 -3.1169e+00 +2.1776e+00 +3.3034e+00 +1.2215e+00 +3.6292e+00 +2.4899e+00 +1.2836e+00 +3.7010e+00 -1.7571e-01 -1.7500e+00
4 +6.361566637e+02 +6.361566637e+02 +6.902266637e+02 +6.902266637e+02 +3.1903e+00 +3.2688e+00 +3.9979e+00 +3.8896e+00 -4.2525e+00 +3.9065e+00 +2.8559e+00 +4.3868e+00 +7.2680e-01 +4.2570e+00
5 +4.507058377e+02 +4.507058377e+02 +5.047758377e+02 +5.047758377e+02 -2.0444e+00 -4.1080e+00 +2.4372e+00 -3.5635e+00 +2.1677e+00 +3.3300e-01 +4.0550e+00 -4.7103e+00 -7.2076e-01 -2.2792e+00
