% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.984980801e+02 +4.984980801e+02 +5.914380801e+02 +5.914380801e+02 +4.1954e+00 -3.3889e+00 -3.1363e+00 -4.9456e+00 -1.4755e+00
5 +3.127371161e+02 +3.127371161e+02 +4.056771161e+02 +4.056771161e+02 -1.8918e+00 -3.1948e+00 +1.4830e+00 -3.4839e+00 -3.9804e+00
7 +2.163118897e+02 +2.163118897e+02 +3.092518897e+02 +3.092518897e+02 -4.0144e+00 +3.2752e+00 -2.1816e+00 -4.9742e+00 +1.1771e+00
9 +5.088651274e+01 +5.088651274e+01 +1.438265127e+02 +1.438265127e+02 +2.9218e+00 +1.5628e+00 +2.8998e+00 +4.9957e+00 -1.0679e-02
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.053874404e+02 +4.053874404e+02 +4.407374404e+02 +4.407374404e+02 -4.1250e+00 +2.5880e+00 +1.1720e-01 -1.2025e+00 -3.0223e+00
3 +1.133084158e+02 +1.133084158e+02 +1.486584158e+02 +1.486584158e+02 -1.5452e+00 -7.8830e-01 +3.4616e+00 +5.6191e-01 -4.3387e+00
6 +8.585616558e+01 +8.585616558e+01 +1.212061656e+02 +1.212061656e+02 +4.7379e+00 -3.4915e+00 +3.5052e+00 +3.5955e-01 -1.9259e-01
24 +5.433638167e+01 +5.433638167e+01 +8.968638167e+01 +8.968638167e+01 +1.5846e+00 -4.7902e-01 +4.5375e+00 +4.5250e+00 +7.5017e-01
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.100141157e+03 +1.100141157e+03 +1.103961157e+03 +1.103961157e+03 -1.0987e+00 -3.8150e+00 +1.0487e+00 -2.7265e+00 -2.0731e+00
2 +3.037108505e+02 +3.037108505e+02 +3.075308505e+02 +3.075308505e+02 +4.2682e+00 +4.9312e+00 +2.0410e+00 +2.6937e+00 +3.9337e+00
5 +1.211361747e+02 +1.211361747e+02 +1.249561747e+02 +1.249561747e+02 +3.5222e+00 -6.7168e-01 +4.7960e+00 +3.3883e+00 -2.0669e+00
10 +6.290770711e+01 +6.290770711e+01 +6.672770711e+01 +6.672770711e+01 +2.5848e+00 +4.6837e+00 -1.7955e+00 -2.0902e-03 -4.5046e+00
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.199243525e+02 +4.199243525e+02 +4.416743525e+02 +4.416743525e+02 +4.6043e+00 +4.5014e+00 +3.7130e+00 +4.6219e+00 -1.3812e+00
3 +1.605110772e+02 +1.605110772e+02 +1.822610772e+02 +1.822610772e+02 -4.0821e+00 -2.2385e+00 +1.8161e+00 +4.6732e+00 -2.6733e+00
4 +1.473978824e+02 +1.473978824e+02 +1.691478824e+02 +1.691478824e+02 -4.3367e+00 -1.5174e-01 +2.4218e+00 +4.1462e+00 -1.6026e+00
14 +8.894471563e+01 +8.894471563e+01 +1.106947156e+02 +1.106947156e+02 +4.6595e+00 -2.5842e+00 -7.9664e-01 +2.9288e+00 +1.0690e+00
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.086287773e+02 +2.086287773e+02 +2.734187773e+02 +2.734187773e+02 +3.7094e+00 +2.3286e+00 +1.8270e+00 +2.4464e+00 +3.8653e+00
2 +1.499300664e+02 +1.499300664e+02 +2.147200664e+02 +2.147200664e+02 -1.4433e+00 -3.1696e+00 -2.6008e+00 +4.6054e+00 -1.3922e+00
4 +3.246769797e+01 +3.246769797e+01 +9.725769797e+01 +9.725769797e+01 -1.3130e+00 -2.6600e+00 -7.3034e-01 +1.1355e+00 +2.6754e+00
8 +2.085203872e+01 +2.085203872e+01 +8.564203872e+01 +8.564203872e+01 -3.6104e-01 +5.7577e-01 +2.3234e+00 +2.7629e+00 -2.2611e+00
% function evaluation | noise-free fitness - Fopt (5.407000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.301898625e+03 +1.301898625e+03 +1.355968625e+03 +1.355968625e+03 -4.9766e+00 +1.7418e+00 -1.8744e+00 +1.5323e+00 -2.5305e+00
3 +5.713814025e+02 +5.713814025e+02 +6.254514025e+02 +6.254514025e+02 +2.7460e+00 +4.8312e+00 +4.6921e+00 +4.9207e-01 -7.4181e-01
7 +1.369837656e+02 +1.369837656e+02 +1.910537656e+02 +1.910537656e+02 +3.5703e+00 -2.0586e+00 -3.1252e+00 -1.8619e+00 +2.4077e+00
14 +5.102820234e+01 +5.102820234e+01 +1.050982023e+02 +1.050982023e+02 +3.6801e-01 -3.1934e+00 +2.7039e+00 +2.3139e+00 -1.3989e+00
% function evaluation | noise-free fitness - Fopt (-9.152000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.217448268e+02 +5.217448268e+02 +4.302248268e+02 +4.302248268e+02 -3.6236e+00 +4.7285e+00 +2.0047e+00 +9.0196e-01 -3.9341e+00
3 +3.694505835e+02 +3.694505835e+02 +2.779305835e+02 +2.779305835e+02 +4.5363e+00 +4.5522e+00 -1.5718e+00 -2.4448e+00 +2.7513e-01
4 +1.209191542e+02 +1.209191542e+02 +2.939915418e+01 +2.939915418e+01 -2.8815e+00 +4.7645e+00 +1.8485e+00 +2.6113e+00 +8.2560e-01
8 +9.055260211e+01 +9.055260211e+01 -9.673978860e-01 -9.673978860e-01 +2.4484e+00 +4.8437e+00 +2.3514e-02 +7.6846e-01 +4.6641e+00
10 +3.689911358e+01 +3.689911358e+01 -5.462088642e+01 -5.462088642e+01 -1.1577e+00 +4.2507e+00 -2.0147e+00 +3.7099e+00 +4.8606e+00
% function evaluation | noise-free fitness - Fopt (2.263000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.378078390e+03 +1.378078390e+03 +1.400708390e+03 +1.400708390e+03 -6.9443e-01 -1.4793e+00 -4.6176e+00 +9.6666e-01 -4.1786e+00
4 +5.431038710e+02 +5.431038710e+02 +5.657338710e+02 +5.657338710e+02 +2.0769e+00 +7.8203e-01 -3.6080e+00 -1.4631e-01 +1.1258e+00
5 +3.347892883e+02 +3.347892883e+02 +3.574192883e+02 +3.574192883e+02 +3.4086e+00 -1.1833e+00 +2.4624e+00 -3.5578e+00 +4.1099e+00
25 +1.360249397e+02 +1.360249397e+02 +1.586549397e+02 +1.586549397e+02 -2.2296e-01 -3.4044e+00 +4.6959e+00 +1.4838e-01 +4.4731e-02
% function evaluation | noise-free fitness - Fopt (1.554000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.455228612e+01 +6.455228612e+01 +8.009228612e+01 +8.009228612e+01 -8.5185e-01 -2.5983e+00 +5.3672e-02 +8.1135e-01 -1.8722e+00
12 +5.127521247e+01 +5.127521247e+01 +6.681521247e+01 +6.681521247e+01 +5.7403e-01 -4.6467e+00 -2.5605e-02 -3.3236e+00 +3.8123e-01
% function evaluation | noise-free fitness - Fopt (-3.765100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
