% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.814788240e+02 +1.814788240e+02 +1.722688240e+02 +1.722688240e+02 -4.9383e+00 +1.1929e+00 -4.9271e+00 -3.4480e+00 +4.8363e+00 +2.6186e+00 -2.5097e-01 +1.1355e+00 -1.1739e+00 -4.9407e+00
22 +1.286010069e+02 +1.286010069e+02 +1.193910069e+02 +1.193910069e+02 +1.6338e+00 +4.2201e-01 +3.9540e+00 -1.6069e+00 -2.7154e+00 +4.1639e+00 +4.8093e+00 -2.0896e+00 -4.1880e-01 -4.1361e+00
51 +9.402346739e+01 +9.402346739e+01 +8.481346739e+01 +8.481346739e+01 -5.3440e-01 +7.8730e+00 +1.1833e+00 +1.0201e+00 -4.8522e+00 +4.1944e+00 +2.9486e+00 +9.6483e-01 +2.8946e+00 -2.9771e+00
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.730432680e+02 +1.730432680e+02 +8.290332680e+02 +8.290332680e+02 +3.9911e+00 +1.1942e+00 +3.0634e+00 +2.6802e+00 -2.4693e+00 -1.2420e+00 +1.6123e+00 +4.8675e+00 -5.5501e-01 +9.1365e-01
5 +1.510201055e+02 +1.510201055e+02 +8.070101055e+02 +8.070101055e+02 +3.9163e+00 +1.8374e+00 +3.9242e+00 +1.2860e+00 -3.9104e+00 +4.1031e+00 -2.6972e+00 +4.9674e+00 -4.2624e+00 +1.5875e+00
9 +9.054272625e+01 +9.054272625e+01 +7.465327263e+02 +7.465327263e+02 -1.4453e-01 -4.4761e+00 +5.4141e-01 +2.9391e-01 -1.0954e+00 -4.3458e+00 -2.5119e+00 +4.0302e+00 -1.3124e+00 -4.3791e+00
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.433389386e+02 +1.433389386e+02 +2.100489386e+02 +2.100489386e+02 -9.2184e-01 +2.7580e+00 -3.5688e+00 -3.6552e+00 -3.9404e+00 -3.7818e-01 -2.8733e+00 +4.8274e-01 +1.5708e+00 -3.3361e+00
22 +9.731352301e+01 +9.731352301e+01 +1.640235230e+02 +1.640235230e+02 +1.1893e-02 +4.2057e+00 -9.1640e-01 -1.0854e+00 -2.6094e+00 +3.6972e+00 -3.0549e+00 -4.3736e+00 +3.6177e-01 -4.9540e+00
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.311090442e+02 +2.311090442e+02 +1.172779044e+03 +1.172779044e+03 -3.3213e+00 -1.7370e+00 +9.4505e-01 -3.1053e+00 +2.0294e+00 +2.2218e+00 +2.4421e+00 -1.1198e+00 -4.0259e+00 -2.2212e+00
