% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.003457283e+02 +1.003457283e+02 +8.340572832e+01 +8.340572832e+01 -2.6450e+00 -1.3481e+00 +2.5172e+00
2 +4.529103445e+01 +4.529103445e+01 +2.835103445e+01 +2.835103445e+01 +9.2585e-01 +4.8206e+00 -1.4190e+00
3 +3.029514597e+00 +3.029514597e+00 -1.391048540e+01 -1.391048540e+01 +3.1316e+00 +1.7718e+00 -6.2098e-03
28 +1.975235061e+00 +1.975235061e+00 -1.496476494e+01 -1.496476494e+01 +2.8478e+00 +1.5771e+00 -8.3900e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.213537344e+01 +1.213537344e+01 +3.094537344e+01 +3.094537344e+01 +4.7481e+00 -1.9832e+00 +1.0527e+00
18 +8.946643118e+00 +8.946643118e+00 +2.775664312e+01 +2.775664312e+01 +8.6907e-01 -1.8950e+00 -2.8516e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.889268079e+01 +2.889268079e+01 +3.020426808e+02 +3.020426808e+02 +2.7609e+00 +4.9101e+00 +9.8496e-01
3 +2.270782644e+01 +2.270782644e+01 +2.958578264e+02 +2.958578264e+02 -9.1786e-01 +1.3259e+00 +4.9480e-01
10 +4.179862406e+00 +4.179862406e+00 +2.773298624e+02 +2.773298624e+02 -1.8600e+00 +3.0883e+00 +6.0046e-02
17 +9.393043811e-01 +9.393043811e-01 +2.740893044e+02 +2.740893044e+02 -4.0102e+00 +3.0883e+00 -6.5260e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.042716170e+01 +7.042716170e+01 +1.076071617e+02 +1.076071617e+02 -2.4729e+00 +4.0639e+00 -2.5983e+00
2 +4.461492276e+01 +4.461492276e+01 +8.179492276e+01 +8.179492276e+01 +5.9824e-01 -1.6282e+00 -2.7444e+00
4 +2.063186528e+01 +2.063186528e+01 +5.781186528e+01 +5.781186528e+01 +2.7450e+00 -1.9036e+00 +3.6707e+00
12 +1.079149682e+01 +1.079149682e+01 +4.797149682e+01 +4.797149682e+01 +3.8059e+00 +1.8743e+00 +2.5547e+00
15 +9.496443947e+00 +9.496443947e+00 +4.667644395e+01 +4.667644395e+01 -1.0082e+00 +1.7260e+00 +2.7844e+00
20 +2.350176174e+00 +2.350176174e+00 +3.953017617e+01 +3.953017617e+01 -3.5825e+00 +1.6466e+00 +1.3803e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.559810765e+01 +1.559810765e+01 -1.323018923e+02 -1.323018923e+02 +6.2402e-01 +1.7818e+00 +2.3728e+00
7 +7.945748351e+00 +7.945748351e+00 -1.399542516e+02 -1.399542516e+02 -1.8168e+00 -2.9349e+00 -4.7164e+00
16 +3.957991174e+00 +3.957991174e+00 -1.439420088e+02 -1.439420088e+02 -1.8168e+00 -2.9349e+00 -2.8439e+00
% function evaluation | noise-free fitness - Fopt (-2.218900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.014017246e+01 +3.014017246e+01 -1.917498275e+02 -1.917498275e+02 +3.9331e+00 -1.7405e+00 -1.0511e+00
2 +2.503092453e+01 +2.503092453e+01 -1.968590755e+02 -1.968590755e+02 +4.9326e-02 +3.9441e+00 +3.1135e+00
5 +1.130356624e+01 +1.130356624e+01 -2.105864338e+02 -2.105864338e+02 -1.3640e+00 +3.4378e+00 -2.0219e+00
7 +9.072704954e+00 +9.072704954e+00 -2.128172950e+02 -2.128172950e+02 +4.0791e+00 -2.6833e+00 -3.7753e+00
% function evaluation | noise-free fitness - Fopt (1.195400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.826529101e+01 +2.826529101e+01 +1.478052910e+02 +1.478052910e+02 -2.1684e+00 +1.2083e+00 -4.0763e+00
3 +1.873331386e+01 +1.873331386e+01 +1.382733139e+02 +1.382733139e+02 -1.5440e+00 +3.5339e+00 +2.4668e+00
11 +9.460405054e+00 +9.460405054e+00 +1.290004051e+02 +1.290004051e+02 +1.9452e+00 +2.8190e+00 -2.9963e+00
% function evaluation | noise-free fitness - Fopt (6.983000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.485109829e+01 +2.485109829e+01 +9.468109829e+01 +9.468109829e+01 +1.6009e+00 -3.7836e+00 +4.4389e+00
2 +1.318025177e+01 +1.318025177e+01 +8.301025177e+01 +8.301025177e+01 -3.8060e+00 -3.4306e+00 -4.4663e+00
6 +7.768300879e+00 +7.768300879e+00 +7.759830088e+01 +7.759830088e+01 -2.6522e+00 +8.3293e-01 -3.6637e+00
% function evaluation | noise-free fitness - Fopt (7.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.140239159e+01 +1.140239159e+01 +1.147239159e+01 +1.147239159e+01 +1.4139e+00 -1.5020e+00 -6.0108e-01
4 +5.594504642e+00 +5.594504642e+00 +5.664504642e+00 +5.664504642e+00 +4.9567e+00 -4.9062e-01 -4.2308e-01
% function evaluation | noise-free fitness - Fopt (4.960000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.342181950e+00 +6.342181950e+00 +1.130218195e+01 +1.130218195e+01 +4.4934e+00 +4.4991e+00 -1.6573e+00
11 +5.720905842e+00 +5.720905842e+00 +1.068090584e+01 +1.068090584e+01 +3.8161e+00 +4.1989e-01 -2.3303e+00
% function evaluation | noise-free fitness - Fopt (1.923000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.843198386e+01 +4.843198386e+01 +2.407319839e+02 +2.407319839e+02 -1.8197e+00 +3.6622e+00 +4.8052e+00
3 +3.594644855e+01 +3.594644855e+01 +2.282464486e+02 +2.282464486e+02 +4.6299e+00 +5.8546e-01 -3.5259e+00
5 +8.467691192e+00 +8.467691192e+00 +2.007676912e+02 +2.007676912e+02 -2.7830e+00 +2.2033e+00 -4.9260e+00
% function evaluation | noise-free fitness - Fopt (4.971000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.257939985e+01 +6.257939985e+01 +1.122893998e+02 +1.122893998e+02 -4.0309e+00 -1.6444e+00 -2.6348e+00
3 +9.135746593e+00 +9.135746593e+00 +5.884574659e+01 +5.884574659e+01 -1.3706e-01 -4.5656e+00 -2.2488e+00
15 +3.060877851e+00 +3.060877851e+00 +5.277087785e+01 +5.277087785e+01 +2.6297e+00 -4.7013e+00 -2.9363e+00
% function evaluation | noise-free fitness - Fopt (2.051200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.714169838e+01 +1.714169838e+01 +2.222616984e+02 +2.222616984e+02 +8.0973e-01 -4.8000e-01 -2.0725e+00
6 +5.389283282e+00 +5.389283282e+00 +2.105092833e+02 +2.105092833e+02 -1.6916e-02 +2.9174e+00 -4.3009e+00
% function evaluation | noise-free fitness - Fopt (-1.729000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.832477679e+01 +1.832477679e+01 -1.545752232e+02 -1.545752232e+02 +1.8369e+00 -1.9000e+00 -3.1068e+00
2 +1.387958432e+01 +1.387958432e+01 -1.590204157e+02 -1.590204157e+02 +5.2145e-01 -1.5917e+00 +8.3288e-01
4 +7.867378968e+00 +7.867378968e+00 -1.650326210e+02 -1.650326210e+02 -2.7761e+00 -6.3586e-01 +2.2845e+00
27 +1.859161864e+00 +1.859161864e+00 -1.710408381e+02 -1.710408381e+02 -3.3739e+00 -1.5340e-01 +3.0173e+00
% function evaluation | noise-free fitness - Fopt (-3.506200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.558224428e+00 +8.558224428e+00 -3.420617756e+02 -3.420617756e+02 -2.0100e+00 -9.1274e-01 +2.8758e-01
