% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.023416892e+01 +4.023416892e+01 +8.101416892e+01 +8.101416892e+01 +9.6294e-01 -1.2688e+00 +3.9993e+00 -3.5657e+00 +3.4052e+00
16 +2.875096062e+01 +2.875096062e+01 +6.953096062e+01 +6.953096062e+01 -2.0095e+00 +2.7653e+00 +2.9855e+00 -2.1782e+00 +2.0800e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.993692461e+01 +1.993692461e+01 +1.833692461e+01 +1.833692461e+01 -1.9388e+00 -1.3724e+00 +1.7542e+00 +3.4751e+00 +4.4438e+00
11 +1.249868057e+01 +1.249868057e+01 +1.089868057e+01 +1.089868057e+01 -2.7317e+00 -4.6405e+00 -2.2169e+00 -3.9533e+00 +2.0473e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.949814180e+01 +1.949814180e+01 -3.513418582e+02 -3.513418582e+02 +1.6348e+00 -3.6216e-01 -3.9640e+00 -3.8944e+00 +3.4239e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.709001822e+01 +6.709001822e+01 +3.453001822e+01 +3.453001822e+01 +5.5327e-01 +3.3800e+00 -1.3899e+00 -1.5918e+00 -4.8871e+00
2 +5.619211657e+01 +5.619211657e+01 +2.363211657e+01 +2.363211657e+01 -4.0583e+00 +1.5401e+00 -1.3854e-01 -4.0893e+00 -3.0012e+00
9 +3.003412724e+01 +3.003412724e+01 -2.525872763e+00 -2.525872763e+00 -2.3061e+00 +3.2271e+00 -4.1769e-01 -5.1637e-01 +2.4988e-01
15 +1.408940236e+01 +1.408940236e+01 -1.847059764e+01 -1.847059764e+01 +1.3806e+00 +7.7578e-01 +4.3695e+00 -3.2085e+00 -2.3025e+00
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.214908366e+01 +6.214908366e+01 +5.775490837e+02 +5.775490837e+02 +4.9736e+00 -6.8153e-01 -1.7711e+00 +3.3160e+00 +1.2748e+00
3 +2.847574320e+01 +2.847574320e+01 +5.438757432e+02 +5.438757432e+02 -5.3472e-01 +4.3673e+00 -1.7426e+00 +4.8027e+00 -4.1195e+00
5 +1.978573327e+01 +1.978573327e+01 +5.351857333e+02 +5.351857333e+02 -2.4848e+00 +2.7158e+00 -1.8007e+00 +2.9966e+00 -2.3672e-01
% function evaluation | noise-free fitness - Fopt (9.862300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.875342010e+01 +6.875342010e+01 +1.054983420e+03 +1.054983420e+03 -1.6197e-01 -4.1259e+00 +1.9998e+00 +2.7085e+00 -4.7168e+00
3 +3.754914136e+01 +3.754914136e+01 +1.023779141e+03 +1.023779141e+03 +1.2506e+00 +4.8359e+00 +1.7314e+00 +3.1573e+00 +1.0797e+00
6 +1.770383959e+01 +1.770383959e+01 +1.003933840e+03 +1.003933840e+03 +3.4980e+00 -3.5838e+00 -2.3562e+00 +2.0040e+00 +1.2692e+00
13 +9.271910876e+00 +9.271910876e+00 +9.955019109e+02 +9.955019109e+02 -1.1102e+00 -4.8309e+00 +9.0872e-01 +3.3041e+00 -2.9414e+00
% function evaluation | noise-free fitness - Fopt (1.240800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.331623058e+01 +7.331623058e+01 +1.973962306e+02 +1.973962306e+02 -1.4910e+00 +4.2132e+00 -4.2404e+00 +1.2200e+00 -2.7829e+00
2 +3.944248026e+01 +3.944248026e+01 +1.635224803e+02 +1.635224803e+02 -4.2615e+00 +2.5791e+00 +4.8084e-01 -1.7661e+00 -2.4166e+00
5 +1.702929592e+01 +1.702929592e+01 +1.411092959e+02 +1.411092959e+02 +6.1754e-01 -1.3304e+00 -5.5915e-01 -2.4686e+00 +3.3145e+00
% function evaluation | noise-free fitness - Fopt (-4.683100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.684096296e+01 +6.684096296e+01 -4.014690370e+02 -4.014690370e+02 +2.9884e+00 +3.6759e+00 -2.2798e+00 -8.6278e-01 +9.5167e-01
3 +2.992655045e+01 +2.992655045e+01 -4.383834496e+02 -4.383834496e+02 +8.8871e-01 +5.2816e-01 -2.8237e+00 -3.3159e+00 -1.3904e+00
4 +2.097293057e+01 +2.097293057e+01 -4.473370694e+02 -4.473370694e+02 +1.2021e+00 +1.5985e+00 -8.9761e-01 -4.4534e-01 +2.2363e+00
% function evaluation | noise-free fitness - Fopt (-6.062000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.895278217e+01 +4.895278217e+01 -1.166721783e+01 -1.166721783e+01 -1.7203e+00 -4.4987e+00 +4.4836e+00 +3.1893e+00 +4.2848e+00
4 +3.256057640e+01 +3.256057640e+01 -2.805942360e+01 -2.805942360e+01 +1.2451e+00 -1.5029e+00 -1.4808e+00 -1.4940e+00 -3.1590e+00
25 +1.619666296e+01 +1.619666296e+01 -4.442333704e+01 -4.442333704e+01 +3.1420e+00 -3.3744e+00 -1.7389e+00 +5.1625e-02 -4.8415e+00
% function evaluation | noise-free fitness - Fopt (2.864600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.860247436e+01 +6.860247436e+01 +3.550624744e+02 +3.550624744e+02 +1.7858e+00 +2.8682e+00 +4.8278e+00 +9.3741e-01 +2.0113e+00
7 +4.993740350e+01 +4.993740350e+01 +3.363974035e+02 +3.363974035e+02 -3.0374e+00 -7.5440e-01 -4.9312e-01 -3.6866e-01 -3.6910e+00
13 +2.569683264e+01 +2.569683264e+01 +3.121568326e+02 +3.121568326e+02 -4.9761e+00 -9.3667e-01 -3.3354e+00 -3.4032e-01 +3.3798e+00
21 +4.539195184e+00 +4.539195184e+00 +2.909991952e+02 +2.909991952e+02 -4.7042e+00 -3.9417e-02 -3.7662e+00 +4.7519e+00 -3.3030e+00
