% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.581298082e+05 +5.581298082e+05 +5.581657082e+05 +5.581657082e+05 +3.3349e+00 -4.8116e+00 -4.4051e+00 +3.5361e+00 +3.2454e+00
2 +2.911779754e+05 +2.911779754e+05 +2.912138754e+05 +2.912138754e+05 -3.9450e+00 +3.9928e+00 +3.5883e+00 -2.6729e+00 +2.0403e+00
3 +4.279828232e+04 +4.279828232e+04 +4.283418232e+04 +4.283418232e+04 -1.9888e-01 -3.8050e+00 +2.1772e+00 +3.0005e+00 -3.5015e+00
4 +2.600882700e+04 +2.600882700e+04 +2.604472700e+04 +2.604472700e+04 -2.5741e+00 +3.5514e+00 +1.9072e+00 +3.4312e-02 -1.6128e+00
16 +1.036704729e+02 +1.036704729e+02 +1.395704729e+02 +1.395704729e+02 -2.3095e+00 +4.6757e+00 +2.5939e+00 +4.6023e+00 -3.2345e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.884905568e+04 +7.884905568e+04 +7.888042568e+04 +7.888042568e+04 +2.4978e+00 -1.8011e+00 -1.7597e+00 -3.8574e-01 +7.2813e-01
9 +2.884212465e+04 +2.884212465e+04 +2.887349465e+04 +2.887349465e+04 +1.8903e+00 -1.0816e+00 -3.8827e+00 +3.0371e+00 -1.9602e+00
23 +1.102134260e+04 +1.102134260e+04 +1.105271260e+04 +1.105271260e+04 -4.5890e-01 +4.8711e+00 -4.7018e+00 -4.0650e+00 -3.1975e+00
34 +1.019187092e+02 +1.019187092e+02 +1.332887092e+02 +1.332887092e+02 +1.3596e+00 -1.8011e+00 -6.1880e+00 -3.8574e-01 +7.2813e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.744034886e+05 +2.744034886e+05 +2.734034886e+05 +2.734034886e+05 -7.6200e-01 +3.5056e-01 -3.3016e+00 +3.9826e+00 -3.9295e-01
2 +1.598397525e+05 +1.598397525e+05 +1.588397525e+05 +1.588397525e+05 -2.8604e+00 +1.9814e+00 -1.2840e+00 +2.0064e+00 -6.9220e-01
7 +6.570806570e+04 +6.570806570e+04 +6.470806570e+04 +6.470806570e+04 -4.0558e+00 -3.0966e+00 +3.8020e+00 -1.8121e+00 -1.5909e+00
10 +6.184256786e+04 +6.184256786e+04 +6.084256786e+04 +6.084256786e+04 +1.4715e+00 +2.3546e+00 +2.7513e+00 +4.8239e+00 -1.6920e-01
13 +1.185179754e+04 +1.185179754e+04 +1.085179754e+04 +1.085179754e+04 -3.3609e+00 -2.8913e+00 +2.8678e+00 +2.0687e+00 +2.4539e+00
29 +7.105323704e+03 +7.105323704e+03 +6.105323704e+03 +6.105323704e+03 -4.0558e+00 -3.0966e+00 +3.8020e+00 +4.0482e+00 +2.1711e+00
37 +4.007702239e+02 +4.007702239e+02 -5.992297761e+02 -5.992297761e+02 -7.1667e+00 -4.2689e+00 +6.8336e+00 +3.2190e+00 -7.8911e-01
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.355457745e+05 +6.355457745e+05 +6.356776945e+05 +6.356776945e+05 -6.3529e-01 +7.5554e-01 +2.4289e+00 +2.4514e-01 +4.3047e+00
3 +2.537367525e+05 +2.537367525e+05 +2.538686725e+05 +2.538686725e+05 -3.7704e+00 -1.9630e+00 -2.9019e+00 +2.6106e+00 -1.1003e+00
8 +1.766956348e+05 +1.766956348e+05 +1.768275548e+05 +1.768275548e+05 -4.3139e+00 +1.7271e+00 -6.5463e-01 +2.6233e+00 -2.3776e+00
26 +1.405416221e+05 +1.405416221e+05 +1.406735421e+05 +1.406735421e+05 -4.3139e+00 +1.7271e+00 -1.6275e+00 +3.8352e+00 -2.3776e+00
27 +3.523015754e+04 +3.523015754e+04 +3.536207754e+04 +3.536207754e+04 -5.7829e+00 +3.0187e+00 -3.8744e+00 +2.6106e+00 -1.1003e+00
35 +6.973534947e+02 +6.973534947e+02 +8.292734947e+02 +8.292734947e+02 -6.0619e+00 +2.6670e+00 -9.0474e-01 -4.8463e-01 +1.3409e+00
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.625232073e+05 +6.625232073e+05 +6.631140473e+05 +6.631140473e+05 +2.1117e+00 +3.6712e+00 -9.6611e-01 -1.4462e+00 -3.7022e+00
2 +4.793123439e+05 +4.793123439e+05 +4.799031839e+05 +4.799031839e+05 +7.8438e-01 -3.2806e+00 +2.1928e+00 +1.7111e+00 -2.1634e+00
6 +3.140534846e+05 +3.140534846e+05 +3.146443246e+05 +3.146443246e+05 -5.6168e-02 -1.1953e+00 -1.0103e+00 +1.7332e+00 +5.1278e-01
10 +1.345402899e+05 +1.345402899e+05 +1.351311299e+05 +1.351311299e+05 -4.0992e+00 -1.8778e+00 -1.3657e+00 -2.8846e+00 +9.7342e-01
28 +8.130964929e+04 +8.130964929e+04 +8.190048929e+04 +8.190048929e+04 -7.6496e+00 -1.6309e+00 -1.1590e+00 -8.1601e+00 +1.3935e+00
% function evaluation | noise-free fitness - Fopt (3.098000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.082902800e+05 +3.082902800e+05 +3.083212600e+05 +3.083212600e+05 +2.7206e+00 +2.6670e+00 -1.3716e+00 +1.2024e+00 +3.5451e+00
2 +2.119848660e+04 +2.119848660e+04 +2.122946660e+04 +2.122946660e+04 -3.0643e-01 -4.5909e+00 -2.2208e+00 -1.1071e+00 +1.7399e+00
17 +1.265157439e+03 +1.265157439e+03 +1.296137439e+03 +1.296137439e+03 -4.0614e-01 -1.4538e+00 +4.7613e+00 -3.2745e+00 +4.7066e-01
26 +2.161389790e+02 +2.161389790e+02 +2.471189790e+02 +2.471189790e+02 -2.2492e+00 -4.0305e+00 +4.7613e+00 -4.6115e+00 +6.1644e-01
34 +1.453625009e+02 +1.453625009e+02 +1.763425009e+02 +1.763425009e+02 -6.8092e-01 -3.2548e+00 +3.7944e+00 -5.0058e+00 +5.3630e-01
% function evaluation | noise-free fitness - Fopt (-1.445400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.938006742e+06 +1.938006742e+06 +1.937862202e+06 +1.937862202e+06 +4.3261e+00 +8.0879e-01 +4.0232e+00 +3.2228e+00 -4.6345e+00
2 +5.819045806e+05 +5.819045806e+05 +5.817600406e+05 +5.817600406e+05 +2.7763e+00 +1.0287e+00 +6.7566e-01 -1.1614e-01 -1.3783e+00
4 +1.510618298e+05 +1.510618298e+05 +1.509172898e+05 +1.509172898e+05 +1.2052e+00 +4.5975e+00 -3.6546e+00 +1.6601e-01 +3.0839e+00
10 +9.215008717e+04 +9.215008717e+04 +9.200554717e+04 +9.200554717e+04 -4.8938e+00 -1.9579e+00 -2.7000e+00 -1.1081e+00 +3.0448e+00
21 +2.274447732e+04 +2.274447732e+04 +2.259993732e+04 +2.259993732e+04 -3.7217e+00 +3.8143e+00 -4.4338e+00 -4.0696e+00 +3.0476e+00
30 +5.097328986e+03 +5.097328986e+03 +4.952788986e+03 +4.952788986e+03 -1.5222e+00 +4.5158e+00 -4.9825e+00 -2.3265e+00 +2.7255e+00
32 +2.132411306e+02 +2.132411306e+02 +6.870113056e+01 +6.870113056e+01 +1.1586e+00 +3.5792e+00 -1.0432e+01 -3.1880e-01 -6.5494e-01
% function evaluation | noise-free fitness - Fopt (-9.649000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.150563116e+04 +4.150563116e+04 +4.140914116e+04 +4.140914116e+04 +2.2051e+00 -3.4870e-01 -1.7523e+00 -7.2574e-01 -4.4907e+00
3 +4.060590566e+02 +4.060590566e+02 +3.095690566e+02 +3.095690566e+02 +2.7045e+00 -2.6599e+00 -4.1050e+00 +2.4612e+00 +2.7036e+00
10 +2.384502366e+02 +2.384502366e+02 +1.419602366e+02 +1.419602366e+02 +7.9656e-01 +4.5721e+00 -2.9833e+00 +1.5042e+00 +4.6089e-01
36 +9.330334619e+01 +9.330334619e+01 -3.186653807e+00 -3.186653807e+00 -1.3668e+00 +1.1843e+00 -1.9738e+00 -3.0249e+00 -1.3216e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.013404328e+05 +5.013404328e+05 +5.023404328e+05 +5.023404328e+05 -5.1566e-01 -2.4057e+00 -3.7323e+00 +3.2944e+00 +3.9647e+00
4 +1.795742386e+05 +1.795742386e+05 +1.805742386e+05 +1.805742386e+05 -3.1684e-01 +2.8925e+00 -6.4413e-01 -1.5871e+00 +2.1020e+00
21 +1.427843239e+05 +1.427843239e+05 +1.437843239e+05 +1.437843239e+05 +3.8482e+00 +2.8259e+00 +3.3909e+00 +4.1428e+00 +1.7807e+00
% function evaluation | noise-free fitness - Fopt (-1.547600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.218645117e+05 +2.218645117e+05 +2.217097517e+05 +2.217097517e+05 +4.1795e-01 +3.2434e+00 -1.9384e+00 -2.8343e+00 -1.7444e+00
2 +1.184377113e+05 +1.184377113e+05 +1.182829513e+05 +1.182829513e+05 +8.2361e-01 +1.2094e+00 +1.8719e-01 +3.0122e+00 +2.0128e+00
7 +3.441968393e+04 +3.441968393e+04 +3.426492393e+04 +3.426492393e+04 -3.6425e+00 +2.9346e+00 +2.3827e+00 -1.8208e+00 +4.2816e+00
% function evaluation | noise-free fitness - Fopt (3.914000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.216446313e+05 +3.216446313e+05 +3.216837713e+05 +3.216837713e+05 -2.9077e+00 -4.5105e+00 -4.9380e+00 -4.4481e+00 -1.5449e+00
3 +7.369387087e+03 +7.369387087e+03 +7.408527087e+03 +7.408527087e+03 -3.3959e+00 -1.6980e-01 +4.3648e-01 +2.8594e+00 +4.7913e+00
11 +1.114650488e+02 +1.114650488e+02 +1.506050488e+02 +1.506050488e+02 -4.6006e+00 +6.9254e-01 -4.1093e+00 +1.7677e+00 +3.8039e+00
% function evaluation | noise-free fitness - Fopt (-1.186000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.541532067e+04 +6.541532067e+04 +6.540346067e+04 +6.540346067e+04 +1.9699e+00 +3.1619e+00 +2.6113e+00 -4.3114e+00 -1.3441e+00
9 +4.020547662e+04 +4.020547662e+04 +4.019361662e+04 +4.019361662e+04 +7.3763e-01 +1.8052e+00 -2.0101e+00 -4.7262e+00 -1.2636e+00
21 +3.419896258e+04 +3.419896258e+04 +3.418710258e+04 +3.418710258e+04 +4.2921e+00 +9.7941e-01 -3.9941e+00 -3.3106e+00 +4.4684e+00
29 +1.716045683e+04 +1.716045683e+04 +1.714859683e+04 +1.714859683e+04 +3.2594e+00 -1.9655e+00 -4.0097e-04 -1.3266e+00 -1.0416e+00
30 +1.351815667e+04 +1.351815667e+04 +1.350629667e+04 +1.350629667e+04 +4.2311e+00 +3.1619e+00 +2.6113e+00 -6.5806e+00 -1.3441e+00
41 +2.458576908e+02 +2.458576908e+02 +2.339976908e+02 +2.339976908e+02 +7.8069e+00 -3.1186e+00 -8.0056e-01 -3.6352e+00 -2.6015e+00
% function evaluation | noise-free fitness - Fopt (7.068000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.174216358e+05 +1.174216358e+05 +1.174923158e+05 +1.174923158e+05 -2.1539e+00 -3.4540e+00 -1.4533e-01 -3.3935e-01 +3.8659e+00
2 +6.418419952e+04 +6.418419952e+04 +6.425487952e+04 +6.425487952e+04 +3.0653e+00 +3.2599e+00 -8.7363e-01 +3.6394e+00 +2.8913e+00
3 +8.535564948e+03 +8.535564948e+03 +8.606244948e+03 +8.606244948e+03 -2.0687e+00 +2.4718e+00 -1.7643e+00 +3.9082e-01 +1.8673e+00
27 +4.210613543e+02 +4.210613543e+02 +4.917413543e+02 +4.917413543e+02 +2.6316e+00 -2.2035e+00 -5.0590e+00 +4.0234e+00 +4.6098e+00
% function evaluation | noise-free fitness - Fopt (-6.260000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.427505710e+04 +3.427505710e+04 +3.426879710e+04 +3.426879710e+04 -4.9923e+00 -4.3080e+00 -1.3605e+00 +3.9885e+00 -4.7363e+00
26 +6.560470162e+03 +6.560470162e+03 +6.554210162e+03 +6.554210162e+03 -4.9923e+00 -5.7195e+00 -1.3605e+00 +2.1682e+00 -4.0489e+00
32 +1.200359425e+02 +1.200359425e+02 +1.137759425e+02 +1.137759425e+02 -6.6618e+00 -4.6790e+00 +1.2657e+00 -2.1615e+00 -4.2055e+00
% function evaluation | noise-free fitness - Fopt (1.838600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.145321571e+05 +3.145321571e+05 +3.147160171e+05 +3.147160171e+05 +1.1080e+00 +1.0839e+00 +2.8236e+00 +3.9043e+00 -1.3662e+00
2 +3.702327478e+03 +3.702327478e+03 +3.886187478e+03 +3.886187478e+03 +4.5705e+00 +2.3792e+00 -4.8377e+00 -2.1658e-02 +3.6195e+00
5 +1.343052196e+02 +1.343052196e+02 +3.181652196e+02 +3.181652196e+02 +1.3204e+00 +1.0393e+00 -3.1905e+00 +1.5298e+00 -4.1799e-01
