% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.274494581e+04 +2.274494581e+04 +2.278084581e+04 +2.278084581e+04 +2.9181e+00 -1.5943e+00
2 +2.489646678e+01 +2.489646678e+01 +6.079646678e+01 +6.079646678e+01 +4.8789e+00 +9.8316e-01
8 +1.239843625e+01 +1.239843625e+01 +4.829843625e+01 +4.829843625e+01 +3.8888e+00 +1.7319e+00
11 +6.824238677e+00 +6.824238677e+00 +4.272423868e+01 +4.272423868e+01 +3.8888e+00 +6.7748e-01
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.287434826e+05 +3.287434826e+05 +3.287748526e+05 +3.287748526e+05 -4.1989e+00 +3.6621e+00
2 +1.398339664e+04 +1.398339664e+04 +1.401476664e+04 +1.401476664e+04 +4.9771e+00 -1.9062e+00
3 +7.110747125e+01 +7.110747125e+01 +1.024774713e+02 +1.024774713e+02 +3.1812e+00 +1.7663e+00
8 +6.630206600e+00 +6.630206600e+00 +3.800020660e+01 +3.800020660e+01 +5.9569e-01 +2.2479e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.615756773e+05 +5.615756773e+05 +5.605756773e+05 +5.605756773e+05 -2.3503e+00 +3.0019e+00
2 +5.129179330e+01 +5.129179330e+01 -9.487082067e+02 -9.487082067e+02 +3.7756e+00 -4.7800e-01
3 +2.033954950e+01 +2.033954950e+01 -9.796604505e+02 -9.796604505e+02 +1.1544e+00 -4.3045e+00
16 +6.544379959e+00 +6.544379959e+00 -9.934556200e+02 -9.934556200e+02 +1.1974e+00 -1.4427e+00
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.192545603e+05 +1.192545603e+05 +1.193864803e+05 +1.193864803e+05 -3.8733e+00 +4.0466e+00
2 +1.645840329e+02 +1.645840329e+02 +2.965040329e+02 +2.965040329e+02 -1.8914e+00 -4.0801e+00
5 +4.268020774e+01 +4.268020774e+01 +1.746002077e+02 +1.746002077e+02 +1.0624e+00 -1.3388e+00
8 +3.651070504e+01 +3.651070504e+01 +1.684307050e+02 +1.684307050e+02 -6.8853e-01 -1.0100e+00
16 +3.688032430e+00 +3.688032430e+00 +1.356080324e+02 +1.356080324e+02 -2.3485e+00 +1.1112e+00
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.200721867e+05 +8.200721867e+05 +8.206630267e+05 +8.206630267e+05 +4.4942e+00 +3.8299e+00
2 +2.831286153e+05 +2.831286153e+05 +2.837194553e+05 +2.837194553e+05 +2.2648e-01 +4.5428e+00
3 +6.047227678e+01 +6.047227678e+01 +6.513122768e+02 +6.513122768e+02 -3.1894e+00 +4.2253e-01
4 +8.259735204e+00 +8.259735204e+00 +5.990997352e+02 +5.990997352e+02 +3.9794e-01 -3.5586e+00
% function evaluation | noise-free fitness - Fopt (3.098000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.634051176e+02 +3.634051176e+02 +3.943851176e+02 +3.943851176e+02 -2.1935e+00 +4.4821e+00
3 +5.834772548e+01 +5.834772548e+01 +8.932772548e+01 +8.932772548e+01 +3.0704e+00 +2.3308e+00
12 +3.588894993e+01 +3.588894993e+01 +6.686894993e+01 +6.686894993e+01 +1.1366e+00 -3.2362e-01
18 +2.149238592e+01 +2.149238592e+01 +5.247238592e+01 +5.247238592e+01 +2.9491e+00 +3.6574e-01
% function evaluation | noise-free fitness - Fopt (-1.445400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.697808315e+01 +2.697808315e+01 -1.175619168e+02 -1.175619168e+02 -1.0669e+00 -4.5798e+00
10 +8.533040911e+00 +8.533040911e+00 -1.360069591e+02 -1.360069591e+02 -1.4754e+00 -2.6374e+00
% function evaluation | noise-free fitness - Fopt (-9.649000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.718363516e+04 +5.718363516e+04 +5.708714516e+04 +5.708714516e+04 -2.8167e+00 -2.8660e+00
4 +2.272157743e+02 +2.272157743e+02 +1.307257743e+02 +1.307257743e+02 +3.6974e+00 +2.8292e+00
6 +2.434500874e+01 +2.434500874e+01 -7.214499126e+01 -7.214499126e+01 -1.4795e+00 +4.2435e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.236449188e+03 +4.236449188e+03 +5.236449188e+03 +5.236449188e+03 +1.0252e+00 +2.7961e+00
14 +1.108871430e+02 +1.108871430e+02 +1.110887143e+03 +1.110887143e+03 +9.2188e-01 +4.3330e+00
16 +7.482287514e-01 +7.482287514e-01 +1.000748229e+03 +1.000748229e+03 +2.0879e+00 +3.3068e+00
% function evaluation | noise-free fitness - Fopt (-1.547600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.857001226e+05 +2.857001226e+05 +2.855453626e+05 +2.855453626e+05 -2.5244e+00 -3.6929e+00
2 +1.191022302e+05 +1.191022302e+05 +1.189474702e+05 +1.189474702e+05 -4.4072e+00 -1.3340e+00
3 +3.338484049e+04 +3.338484049e+04 +3.323008049e+04 +3.323008049e+04 +3.9571e-01 +9.1514e-01
4 +2.264342547e+04 +2.264342547e+04 +2.248866547e+04 +2.248866547e+04 +3.4686e+00 +1.3520e+00
8 +9.415700354e+03 +9.415700354e+03 +9.260940354e+03 +9.260940354e+03 -4.0692e+00 +1.7522e+00
15 +9.957792637e+02 +9.957792637e+02 +8.410192637e+02 +8.410192637e+02 -4.4072e+00 +2.4595e+00
% function evaluation | noise-free fitness - Fopt (3.914000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.370511693e+01 +2.370511693e+01 +6.284511693e+01 +6.284511693e+01 -2.1887e+00 -8.1767e-01
9 +2.142519213e+00 +2.142519213e+00 +4.128251921e+01 +4.128251921e+01 -1.3183e+00 -1.9293e+00
% function evaluation | noise-free fitness - Fopt (-1.186000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.160710366e+02 +1.160710366e+02 +1.042110366e+02 +1.042110366e+02 +8.6180e-01 -1.5209e+00
5 +6.439958426e+01 +6.439958426e+01 +5.253958426e+01 +5.253958426e+01 +3.6506e+00 -1.8706e+00
10 +4.883098028e+01 +4.883098028e+01 +3.697098028e+01 +3.697098028e+01 +2.9312e+00 -8.4092e-01
11 +3.733448264e+01 +3.733448264e+01 +2.547448264e+01 +2.547448264e+01 +1.8841e+00 +4.6725e-01
12 +2.180350449e+01 +2.180350449e+01 +9.943504492e+00 +9.943504492e+00 +3.6506e+00 +5.6817e-02
% function evaluation | noise-free fitness - Fopt (7.068000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.779128494e+05 +8.779128494e+05 +8.779835294e+05 +8.779835294e+05 -3.0892e+00 -3.0337e+00
3 +1.848779214e+05 +1.848779214e+05 +1.849486014e+05 +1.849486014e+05 +2.7633e+00 +8.5516e-01
4 +1.329186115e+05 +1.329186115e+05 +1.329892915e+05 +1.329892915e+05 -3.1160e+00 +1.0147e+00
