% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.310755287e+05 +1.310755287e+05 +1.312246787e+05 +1.312246787e+05 +2.1659e+00 -2.3038e+00 +4.6327e+00 +2.0677e+00 +1.0589e-01 +7.1636e-01 -1.8516e+00 -3.4847e+00 -1.8258e+00 -3.3438e+00
2 +8.526811406e+04 +8.526811406e+04 +8.541726406e+04 +8.541726406e+04 -2.2597e+00 +8.4015e-01 +2.0532e+00 +1.1308e+00 -4.3889e-01 -3.0649e-01 +3.1999e+00 -4.0945e-01 +2.0843e+00 -2.7725e+00
10 +4.737568339e+04 +4.737568339e+04 +4.752483339e+04 +4.752483339e+04 -1.5179e+00 -4.5386e+00 -4.7761e+00 +8.7835e-01 -1.1899e+00 -1.6895e+00 -2.6494e+00 -3.7016e+00 -1.5820e+00 +1.8957e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.802839993e+05 +1.802839993e+05 +1.792839993e+05 +1.792839993e+05 -7.8650e-01 -1.8736e+00 +1.0543e+00 -2.2340e+00 -3.6477e+00 +1.1125e+00 +7.3883e-01 +4.1147e+00 +4.0405e-01 -2.7396e+00
2 +1.277511929e+05 +1.277511929e+05 +1.267511929e+05 +1.267511929e+05 -4.0361e+00 +4.1828e+00 -3.3166e+00 -2.7140e+00 -4.0916e+00 +2.8624e+00 -1.0663e+00 +1.5827e+00 -2.9925e+00 -1.6019e+00
28 +8.983697492e+04 +8.983697492e+04 +8.883697492e+04 +8.883697492e+04 +1.2126e+00 +1.3012e-01 -3.0645e+00 -1.3609e-01 -2.0714e+00 -3.2106e+00 -5.5343e-01 -2.3406e+00 +1.2334e+00 -2.9915e+00
77 +6.293227881e+04 +6.293227881e+04 +6.193227881e+04 +6.193227881e+04 -3.8789e+00 -2.4640e+00 +2.6206e+00 +2.1299e+00 -2.7901e+00 -3.5079e+00 -1.2533e+00 -6.4484e-01 +3.1005e+00 +8.8868e-01
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.566970399e+05 +5.566970399e+05 +5.567956599e+05 +5.567956599e+05 +1.4798e+00 -2.4917e+00 +2.1221e+00 +1.3819e+00 -9.1371e-01 -8.0141e-01 -1.2738e-01 +1.3446e+00 +4.8877e+00 +4.6265e+00
2 +3.037856260e+05 +3.037856260e+05 +3.038842460e+05 +3.038842460e+05 +4.5162e+00 +2.9070e+00 +1.1640e+00 -4.9920e+00 +4.2172e+00 +4.1625e+00 +2.9992e+00 -2.4783e+00 +3.1439e-01 +3.3511e+00
15 +1.614340398e+05 +1.614340398e+05 +1.615326598e+05 +1.615326598e+05 +2.9967e+00 +3.5752e+00 -5.5137e-01 -1.2840e+00 -2.5636e+00 +3.8111e-01 -4.1404e+00 -1.9734e+00 -3.2028e+00 +1.6045e+00
16 +5.642104702e+04 +5.642104702e+04 +5.651966702e+04 +5.651966702e+04 -4.6233e+00 -2.5513e+00 +1.3802e+00 -3.5208e-01 -4.4776e+00 +3.2968e+00 -1.5226e+00 -3.2080e+00 -2.1821e+00 +4.9185e+00
35 +2.181538373e+04 +2.181538373e+04 +2.191400373e+04 +2.191400373e+04 -2.1247e+00 -5.6920e-01 -2.1955e+00 -6.8647e-01 +1.8988e+00 +1.8444e+00 -2.0928e+00 -2.2550e+00 -3.4847e+00 +4.2372e+00
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.697912322e+05 +4.697912322e+05 +4.697440822e+05 +4.697440822e+05 +3.3068e+00 +3.3887e+00 +1.8462e+00 +4.4215e+00 +1.6846e+00 -7.0493e-01 +1.9780e+00 -3.9301e+00 +1.1751e+00 +3.9905e+00
