% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.495995555e+04 +1.495995555e+04 +1.508378555e+04 +1.508378555e+04 -3.0296e+00 -6.0294e-01 -2.5510e+00
2 +1.362656281e+03 +1.362656281e+03 +1.486486281e+03 +1.486486281e+03 +1.8492e+00 +2.9313e+00 +7.8040e-02
7 +1.477837947e+02 +1.477837947e+02 +2.716137947e+02 +2.716137947e+02 +5.3148e-01 -2.7280e-01 -7.5464e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.191405462e+04 +1.191405462e+04 +1.196156462e+04 +1.196156462e+04 +1.1803e+00 +2.8858e+00 +3.4085e+00
3 +8.018991111e+03 +8.018991111e+03 +8.066501111e+03 +8.066501111e+03 -7.0986e-01 -3.3673e+00 +1.9213e+00
8 +2.232905937e+03 +2.232905937e+03 +2.280415937e+03 +2.280415937e+03 -1.4608e+00 +2.6085e+00 -2.4285e+00
19 +5.431932959e+02 +5.431932959e+02 +5.907032959e+02 +5.907032959e+02 -2.2852e-01 +8.3942e+00 +2.3308e+00
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.933046485e+03 +9.933046485e+03 +9.988386485e+03 +9.988386485e+03 -4.6481e+00 +4.1241e+00 +4.6280e-01
3 +2.431785432e+02 +2.431785432e+02 +2.985185432e+02 +2.985185432e+02 +3.5896e+00 -2.8413e+00 -9.8261e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.768211635e+04 +3.768211635e+04 +3.759178635e+04 +3.759178635e+04 -3.5643e+00 +1.7153e+00 -3.4464e+00
3 +8.639790305e+03 +8.639790305e+03 +8.549460305e+03 +8.549460305e+03 +2.3387e+00 +3.2307e+00 -6.8183e-02
4 +1.705318767e+03 +1.705318767e+03 +1.614988767e+03 +1.614988767e+03 +1.0446e+00 +5.8783e-01 -3.2485e+00
7 +9.185427776e+02 +9.185427776e+02 +8.282127776e+02 +8.282127776e+02 +1.2633e+00 -6.8312e-01 +1.5009e+00
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.707616540e+02 +5.707616540e+02 +6.363716540e+02 +6.363716540e+02 +1.1339e+00 -3.4981e+00 +6.2806e-01
2 +2.971826207e+02 +2.971826207e+02 +3.627926207e+02 +3.627926207e+02 +1.4377e+00 -1.5467e+00 -2.2403e+00
% function evaluation | noise-free fitness - Fopt (-2.900800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.405826715e+05 +1.405826715e+05 +1.402925915e+05 +1.402925915e+05 +4.8973e+00 -1.0337e-01 +4.9065e+00
3 +2.444711559e+03 +2.444711559e+03 +2.154631559e+03 +2.154631559e+03 +7.4661e-01 +3.0881e+00 +6.9010e-01
4 +1.017894425e+03 +1.017894425e+03 +7.278144255e+02 +7.278144255e+02 -1.5349e+00 -1.0182e+00 +1.0684e+00
22 +2.229669151e+02 +2.229669151e+02 -6.711308491e+01 -6.711308491e+01 -8.3136e-01 +1.9717e+00 -1.0062e+00
% function evaluation | noise-free fitness - Fopt (2.510000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.234242343e+03 +3.234242343e+03 +3.259342343e+03 +3.259342343e+03 -4.8929e+00 +4.7409e-01 -1.7920e+00
2 +1.963249130e+03 +1.963249130e+03 +1.988349130e+03 +1.988349130e+03 -1.0325e-02 -1.7930e+00 +1.6638e+00
10 +7.234350057e+02 +7.234350057e+02 +7.485350057e+02 +7.485350057e+02 -4.1522e+00 +4.9653e-01 +7.8833e-01
18 +5.230597271e+02 +5.230597271e+02 +5.481597271e+02 +5.481597271e+02 -1.6733e+00 -5.0366e-01 +1.6638e+00
% function evaluation | noise-free fitness - Fopt (-8.756000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.870013426e+03 +3.870013426e+03 +3.782453426e+03 +3.782453426e+03 +2.0104e-01 +2.8252e+00 -3.3431e-01
7 +1.435231832e+03 +1.435231832e+03 +1.347671832e+03 +1.347671832e+03 +3.7698e+00 -2.1401e-01 -3.5225e+00
13 +4.912405940e+02 +4.912405940e+02 +4.036805940e+02 +4.036805940e+02 +1.5803e+00 +4.2960e-01 +1.1695e+00
16 +2.848609571e+02 +2.848609571e+02 +1.973009571e+02 +1.973009571e+02 -4.0069e-01 +4.2960e-01 +1.1695e+00
% function evaluation | noise-free fitness - Fopt (6.007000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.533549664e+04 +1.533549664e+04 +1.539556664e+04 +1.539556664e+04 -3.6210e+00 +1.1441e+00 -4.0395e+00
3 +3.762522006e+03 +3.762522006e+03 +3.822592006e+03 +3.822592006e+03 -1.9012e+00 +1.6244e+00 -3.7981e+00
