% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.578713066e+04 +4.578713066e+04 +4.591096066e+04 +4.591096066e+04 +2.6471e+00 -4.5257e+00
3 +1.978953948e+03 +1.978953948e+03 +2.102783948e+03 +2.102783948e+03 +3.8201e+00 +2.4426e+00
4 +6.180117124e+02 +6.180117124e+02 +7.418417124e+02 +7.418417124e+02 +9.7606e-01 +4.1496e+00
11 +3.564726334e+02 +3.564726334e+02 +4.803026334e+02 +4.803026334e+02 +2.1024e+00 +4.1496e+00
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.717641406e+04 +2.717641406e+04 +2.722392406e+04 +2.722392406e+04 -3.5775e+00 -2.9144e+00
2 +2.220958477e+01 +2.220958477e+01 +6.971958477e+01 +6.971958477e+01 +9.5230e-01 -4.0270e-01
12 +1.144377521e+01 +1.144377521e+01 +5.895377521e+01 +5.895377521e+01 -1.1113e+00 -1.1051e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.286641472e+02 +1.286641472e+02 +1.840041472e+02 +1.840041472e+02 -4.4587e+00 +8.1657e-01
7 +1.477815122e+00 +1.477815122e+00 +5.681781512e+01 +5.681781512e+01 +6.3942e-01 +2.6364e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.900717289e+03 +1.900717289e+03 +1.810387289e+03 +1.810387289e+03 -3.9063e+00 -1.3330e-01
6 +2.938746508e+02 +2.938746508e+02 +2.035446508e+02 +2.035446508e+02 -4.0599e-01 +1.2149e+00
10 +9.293566724e+01 +9.293566724e+01 +2.605667242e+00 +2.605667242e+00 -1.3218e+00 +6.1517e-01
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.149074743e+03 +2.149074743e+03 +2.214684743e+03 +2.214684743e+03 +9.4414e-01 -4.1376e+00
4 +5.305801874e+02 +5.305801874e+02 +5.961901874e+02 +5.961901874e+02 +2.5566e+00 -3.3534e+00
