% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.421841607e+01 +1.421841607e+01 -3.813158393e+01 -3.813158393e+01 +4.9448e+00 -4.6905e+00 +3.1771e+00
8 +3.918829662e+00 +3.918829662e+00 -4.843117034e+01 -4.843117034e+01 -4.3772e+00 -6.3647e-02 +2.3418e+00
10 +1.741579517e+00 +1.741579517e+00 -5.060842048e+01 -5.060842048e+01 -2.3519e+00 -2.0427e-01 +2.6660e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.839990856e+00 +2.839990856e+00 -1.767000091e+02 -1.767000091e+02 +5.9204e-01 -2.0833e+00 -2.4808e+00
11 +1.030475488e+00 +1.030475488e+00 -1.785095245e+02 -1.785095245e+02 +1.2131e-01 +1.4887e+00 -3.0045e+00
16 +7.821170088e-01 +7.821170088e-01 -1.787578830e+02 -1.787578830e+02 +5.6763e-01 -2.3779e-01 -3.0045e+00
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.182572313e+00 +6.182572313e+00 +8.349257231e+01 +8.349257231e+01 +2.6003e+00 -1.3511e+00 -3.8590e+00
22 +3.477417159e+00 +3.477417159e+00 +8.078741716e+01 +8.078741716e+01 -6.1578e-01 -1.0249e+00 -7.3280e-01
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.158684796e+00 +8.158684796e+00 +4.807868480e+01 +4.807868480e+01 -2.9513e+00 +2.7023e+00 +2.4346e-01
2 +1.823300356e+00 +1.823300356e+00 +4.174330036e+01 +4.174330036e+01 +2.7293e+00 +1.1748e-01 +1.4774e+00
26 +1.153527960e+00 +1.153527960e+00 +4.107352796e+01 +4.107352796e+01 +2.7902e+00 -1.3179e+00 +1.8388e+00
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.443621124e+00 +1.443621124e+00 -5.516637888e+01 -5.516637888e+01 +3.4289e+00 +2.6594e+00 +3.7051e+00
2 +8.901464770e-01 +8.901464770e-01 -5.571985352e+01 -5.571985352e+01 +2.5298e+00 +3.8877e+00 +2.8302e+00
% function evaluation | noise-free fitness - Fopt (5.134000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.365720230e+02 +1.365720230e+02 +1.879120230e+02 +1.879120230e+02 +8.0555e-01 +3.4842e+00 +3.2618e+00
2 +8.914025392e+00 +8.914025392e+00 +6.025402539e+01 +6.025402539e+01 +3.1103e+00 +2.7051e+00 -3.6691e+00
4 +1.607506931e+00 +1.607506931e+00 +5.294750693e+01 +5.294750693e+01 -1.8922e+00 -2.0952e+00 +1.4780e+00
