% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.286412051e+02 +4.286412051e+02 +5.312512051e+02 +5.312512051e+02 -4.4037e+00 +4.6674e+00 -4.7647e+00 -4.2210e+00 -4.2949e+00 -2.8333e+00 -5.8354e-01 -4.0286e+00 +2.2072e+00 +4.6010e-01
2 +3.315698430e+02 +3.315698430e+02 +4.341798430e+02 +4.341798430e+02 -1.7420e+00 +4.9693e+00 +7.7281e-01 +2.0024e+00 +1.6982e+00 +4.5470e+00 +3.6872e+00 +1.9515e+00 -1.5112e+00 +3.6566e+00
16 +1.293308185e+02 +1.293308185e+02 +2.319408185e+02 +2.319408185e+02 -1.3292e+00 -1.0890e+00 +1.0297e+00 -6.8389e-02 -2.2873e+00 +3.5485e+00 +3.7474e+00 -1.9189e+00 +9.4743e-01 +6.9412e-02
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.701973941e+02 +4.701973941e+02 +5.634973941e+02 +5.634973941e+02 +3.4154e+00 +3.6297e+00 +4.8291e+00 -2.4360e+00 +2.8112e+00 -4.3986e+00 +3.3179e+00 -3.2054e+00 -1.7655e+00 -3.1888e+00
2 +3.461840561e+02 +3.461840561e+02 +4.394840561e+02 +4.394840561e+02 +4.3884e+00 -1.6260e+00 -2.8107e+00 -3.7301e+00 -3.7368e+00 +7.0873e-01 +5.4441e-01 -1.4854e+00 +1.5082e+00 +2.8658e+00
4 +1.645528353e+02 +1.645528353e+02 +2.578528353e+02 +2.578528353e+02 +1.1177e+00 +3.4201e+00 -3.1113e+00 -3.1163e+00 +2.0569e+00 -3.5290e+00 +1.1163e+00 -1.8304e-01 +3.2399e+00 +4.6744e+00
47 +1.485244449e+02 +1.485244449e+02 +2.418244449e+02 +2.418244449e+02 -1.1816e+00 +1.6843e-01 -3.2350e+00 -1.8439e+00 +9.4468e-01 -1.2681e+00 +1.6724e+00 -8.3778e-01 -6.7228e-01 +2.5808e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.221096045e+02 +4.221096045e+02 +4.357496045e+02 +4.357496045e+02 +4.7879e+00 +4.8937e+00 -3.0303e+00 +3.2506e+00 -2.4995e+00 -5.8954e-01 -7.8581e-01 -2.1634e-01 -3.6649e+00 -2.9114e-01
3 +3.896500431e+02 +3.896500431e+02 +4.032900431e+02 +4.032900431e+02 +1.7288e-01 -4.5086e+00 -3.8118e+00 +3.1025e-01 +4.5592e+00 +4.1692e+00 +4.1439e+00 +9.8332e-01 +3.3310e+00 +6.0541e-01
5 +2.145362671e+02 +2.145362671e+02 +2.281762671e+02 +2.281762671e+02 -2.7095e+00 +4.2430e+00 +3.4958e+00 +2.5315e-01 -2.0822e+00 -1.2768e+00 +1.3571e+00 +2.7517e+00 -2.8863e-01 +2.3479e+00
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.763367471e+02 +2.763367471e+02 +4.711367471e+02 +4.711367471e+02 -4.2504e+00 -3.1628e+00 -2.9189e+00 -3.7738e+00 +1.9760e+00 +2.1478e+00 +1.3228e+00 +1.1112e+00 +1.4623e+00 -5.4702e-01
11 +2.087081852e+02 +2.087081852e+02 +4.035081852e+02 +4.035081852e+02 +7.3649e-02 +2.1433e+00 -1.6701e+00 -1.8609e+00 -3.2171e+00 +6.6831e-01 +2.2634e+00 +3.2588e+00 -1.7576e+00 -1.0904e+00
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
