% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.622653817e+01 +5.622653817e+01 +1.275765382e+02 +1.275765382e+02 -3.3896e+00 +4.6588e+00 -1.0292e+00 +2.4126e+00 +2.7249e+00 -2.0640e+00 -1.1133e+00 -6.1647e-01 +7.4062e-01 -3.7522e-01
29 +3.646113008e+01 +3.646113008e+01 +1.078111301e+02 +1.078111301e+02 -3.1961e+00 -1.3407e-01 -1.9679e+00 +6.5507e-01 -2.9788e-01 +1.6776e+00 +1.1351e-01 +4.8894e-01 -1.3192e+00 +1.1708e+00
30 +1.927635412e+01 +1.927635412e+01 +9.062635412e+01 +9.062635412e+01 -4.5648e+00 +2.3005e+00 -2.1127e+00 +3.7750e+00 -4.2689e+00 -4.4534e-02 -6.4218e-01 +3.5123e+00 +3.2522e+00 -1.6098e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.646969575e+01 +6.646969575e+01 -2.887503042e+02 -2.887503042e+02 +2.8380e+00 +3.8300e+00 -4.9279e+00 +1.3247e+00 +4.8945e+00 +3.1933e+00 +3.9224e+00 -3.9452e+00 -2.3445e+00 +4.8989e+00
16 +3.666857404e+01 +3.666857404e+01 -3.185514260e+02 -3.185514260e+02 +3.7536e+00 -3.8852e+00 +1.8614e+00 -1.0603e+00 -5.9806e-02 -1.3835e+00 +4.4537e+00 +4.3886e+00 +4.7794e+00 +2.4161e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.152615610e+01 +4.152615610e+01 +1.406961561e+02 +1.406961561e+02 -4.4543e+00 -2.1788e+00 -2.9753e-02 +2.9434e+00 +7.5986e-01 -1.8566e+00 -5.6041e-01 -7.3807e-01 -3.1546e+00 +1.8880e+00
34 +3.437620218e+01 +3.437620218e+01 +1.335462022e+02 +1.335462022e+02 +2.6456e+00 -1.7172e+00 +1.4347e+00 +4.6397e+00 +2.9219e+00 -4.8288e+00 -4.2856e+00 -7.8984e-01 +4.9469e+00 -3.0465e+00
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.685380857e+01 +6.685380857e+01 -4.510561914e+02 -4.510561914e+02 +4.6465e+00 +2.1056e+00 -3.0183e+00 +1.3588e+00 -1.9941e+00 -1.9120e+00 -4.4575e+00 -4.1041e+00 -1.9906e+00 -2.8902e+00
4 +6.054249232e+01 +6.054249232e+01 -4.573675077e+02 -4.573675077e+02 -2.3192e-01 +1.2374e+00 +9.2790e-01 -8.9951e-01 -1.4998e+00 +8.7204e-01 -6.8353e-01 +1.6635e+00 +4.3925e+00 +4.8949e+00
6 +3.243127360e+01 +3.243127360e+01 -4.854787264e+02 -4.854787264e+02 +2.0632e+00 -4.2976e+00 -3.8774e+00 +6.7379e-01 -1.8248e+00 -4.7365e+00 -1.8734e+00 +2.1419e+00 -3.2059e+00 -4.5057e+00
50 +1.788000771e+01 +1.788000771e+01 -5.000299923e+02 -5.000299923e+02 +4.3650e+00 +1.2156e+00 +3.4293e+00 -1.6358e+00 +4.1143e+00 -2.9440e-01 -3.8767e+00 -3.4403e+00 -4.9899e+00 +1.5735e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.565859578e+01 +6.565859578e+01 +8.448595780e+00 +8.448595780e+00 +4.7932e+00 +8.5532e-01 -3.4951e+00 -4.3247e+00 +1.3015e+00 +4.6774e+00 -2.0529e+00 +2.4514e+00 +2.8697e+00 +3.5556e+00
2 +5.607135600e+01 +5.607135600e+01 -1.138643999e+00 -1.138643999e+00 -5.2943e-01 +3.9594e+00 -1.9624e+00 -1.5772e+00 -3.1895e+00 +7.4174e-01 +2.5755e+00 -1.0007e+00 -4.3974e+00 +4.8146e+00
