% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.565442370e+08 +1.565442370e+08 +1.565436159e+08 +1.565436159e+08 +2.5336e+00 +4.8478e+00 -6.1996e-01 +4.5237e+00 -3.4427e+00 +3.8266e+00 +1.4258e-01 +1.8599e+00 +3.1352e+00 +4.2730e+00
4 +8.801980681e+07 +8.801980681e+07 +8.801918570e+07 +8.801918570e+07 +2.7318e+00 +5.0286e-01 -2.8969e+00 +1.1837e+00 +1.2243e+00 +3.9911e+00 +2.2556e+00 +1.0968e+00 +2.8886e+00 +9.4582e-02
30 +6.285865638e+07 +6.285865638e+07 +6.285803527e+07 +6.285803527e+07 +2.3012e+00 +9.8518e-01 +4.9728e-01 -2.7950e+00 -2.6106e+00 +1.7139e+00 +2.2740e+00 +1.6529e+00 +4.2691e+00 -2.6300e+00
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.151662369e+08 +3.151662369e+08 +3.151659821e+08 +3.151659821e+08 +2.3982e+00 +2.6505e+00 -1.0902e+00 +2.6035e+00 +4.4698e+00 +1.9225e+00 +4.9990e+00 -4.0721e+00 -3.0587e+00 +3.5098e+00
2 +1.404638372e+08 +1.404638372e+08 +1.404635824e+08 +1.404635824e+08 -1.2141e+00 +3.6019e+00 -2.0938e+00 -3.2611e+00 +3.2432e+00 +4.1291e+00 -7.8500e-01 +2.6388e-01 +4.4749e+00 -2.5598e+00
7 +5.070688964e+07 +5.070688964e+07 +5.070663482e+07 +5.070663482e+07 +4.7314e+00 +7.5525e-01 -1.6966e+00 -3.2761e+00 +2.8739e-01 +4.2231e+00 -2.6173e-01 -8.4965e-01 +4.5950e-01 +8.9111e-01
8 +1.859401751e+07 +1.859401751e+07 +1.859376269e+07 +1.859376269e+07 +3.8255e+00 +2.0093e+00 -2.0907e+00 +1.0375e+00 -3.0617e+00 +1.0305e+00 -2.6080e+00 +3.5696e+00 +5.2285e-01 +4.2051e+00
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.081619659e+10 +1.081619659e+10 +1.081619665e+10 +1.081619665e+10 -2.9319e+00 -7.3939e-01 +2.9134e+00 -2.4299e+00 -3.8720e+00 +4.1779e+00 -4.7343e+00 +4.5003e-01 -1.3368e+00 -3.3548e+00
