% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.020897521e+03 +1.020897521e+03 +1.003957521e+03 +1.003957521e+03 -4.3729e+00 +3.4660e+00 +3.9384e-01 -7.0128e-01 +6.6777e-01
3 +1.458310306e+02 +1.458310306e+02 +1.288910306e+02 +1.288910306e+02 -1.7400e+00 +4.0471e+00 +1.3780e+00 +1.6879e-01 -2.2503e+00
6 +5.422288183e+01 +5.422288183e+01 +3.728288183e+01 +3.728288183e+01 +2.8948e+00 +4.8215e+00 -2.5012e+00 -3.0238e+00 -2.1160e+00
21 +3.471895575e+01 +3.471895575e+01 +1.777895575e+01 +1.777895575e+01 +1.1607e+00 +3.5212e+00 -4.0149e+00 +1.5889e+00 +8.4955e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.851839164e+01 +8.851839164e+01 +1.073283916e+02 +1.073283916e+02 +3.8555e+00 -2.0563e+00 +4.0442e+00 +2.5109e+00 -5.1031e-01
2 +5.097776126e+01 +5.097776126e+01 +6.978776126e+01 +6.978776126e+01 +6.0878e-01 -2.0693e-02 +1.9131e+00 +2.2708e+00 -9.1525e-01
21 +2.056674506e+01 +2.056674506e+01 +3.937674506e+01 +3.937674506e+01 +2.3750e+00 +7.8135e-01 -2.0873e-01 -1.7819e+00 +1.0668e+00
27 +1.460615715e+01 +1.460615715e+01 +3.341615715e+01 +3.341615715e+01 -1.5383e+00 +1.7477e+00 -1.4823e-01 +8.3341e-01 +2.1802e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.599861277e+01 +6.599861277e+01 +3.391486128e+02 +3.391486128e+02 -3.1728e+00 -3.7002e+00 -3.5834e+00 +3.4568e+00 +2.5820e+00
5 +4.975857069e+01 +4.975857069e+01 +3.229085707e+02 +3.229085707e+02 +4.2520e+00 +1.0517e+00 +1.5254e+00 +5.5502e-01 +2.7340e+00
15 +2.986246942e+01 +2.986246942e+01 +3.030124694e+02 +3.030124694e+02 +4.7144e+00 +3.1813e+00 -2.4891e-01 +1.8853e+00 +1.9793e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.568651221e+02 +1.568651221e+02 +1.940451221e+02 +1.940451221e+02 -1.1618e+00 +4.3028e-01 -3.5498e-01 -1.8188e+00 -1.3081e-01
9 +4.835738399e+01 +4.835738399e+01 +8.553738399e+01 +8.553738399e+01 +4.0498e+00 -3.2736e+00 +4.0160e+00 +3.1656e+00 -2.4168e+00
27 +3.686840214e+01 +3.686840214e+01 +7.404840214e+01 +7.404840214e+01 +2.8943e+00 -4.4796e+00 +2.9537e+00 +1.2755e+00 -1.1078e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.909734122e+01 +4.909734122e+01 -9.880265878e+01 -9.880265878e+01 +1.4966e+00 +3.7441e+00 -4.2177e+00 -2.0385e+00 -2.9356e+00
5 +2.974288767e+01 +2.974288767e+01 -1.181571123e+02 -1.181571123e+02 -3.5052e+00 +2.4491e+00 +3.0904e+00 -3.0574e+00 -2.9321e+00
% function evaluation | noise-free fitness - Fopt (-2.218900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.267852165e+02 +1.267852165e+02 -9.510478350e+01 -9.510478350e+01 +1.8477e+00 -8.3936e-01 -4.1661e+00 -3.9022e+00 +7.7267e-01
