% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.723401956e+01 +5.723401956e+01 +4.029401956e+01 +4.029401956e+01 +1.2095e+00 +2.9951e+00 -4.0474e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.615488811e+02 +1.615488811e+02 +1.803588811e+02 +1.803588811e+02 +4.8552e+00 -3.7831e+00 -1.7951e+00
2 +5.174347591e+01 +5.174347591e+01 +7.055347591e+01 +7.055347591e+01 -3.4918e+00 -3.5535e+00 -2.2426e-01
14 +1.244348347e+01 +1.244348347e+01 +3.125348347e+01 +3.125348347e+01 +1.4993e+00 +2.9614e+00 -1.6276e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.205641974e+03 +3.205641974e+03 +3.478791974e+03 +3.478791974e+03 +3.5546e+00 -1.9318e+00 -4.6735e+00
2 +1.099124833e+02 +1.099124833e+02 +3.830624833e+02 +3.830624833e+02 -2.7851e+00 +3.6377e+00 +4.6894e+00
8 +1.889827219e+01 +1.889827219e+01 +2.920482722e+02 +2.920482722e+02 -2.1852e+00 +4.7102e+00 -8.7783e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.614670308e+01 +7.614670308e+01 +1.133267031e+02 +1.133267031e+02 +4.3172e+00 +3.6548e+00 -1.1004e+00
4 +4.131989684e+01 +4.131989684e+01 +7.849989684e+01 +7.849989684e+01 +3.8378e+00 +3.2417e+00 -5.9162e-01
16 +3.634565594e+01 +3.634565594e+01 +7.352565594e+01 +7.352565594e+01 +3.8378e+00 +1.7414e+00 +3.1276e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.365455337e+01 +3.365455337e+01 -1.142454466e+02 -1.142454466e+02 -4.4661e+00 -1.0851e+00 +1.6721e+00
% function evaluation | noise-free fitness - Fopt (-2.218900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.432154465e+01 +6.432154465e+01 -1.575684553e+02 -1.575684553e+02 -7.9694e-01 -2.6798e-01 +1.4921e+00
3 +3.603753106e+01 +3.603753106e+01 -1.858524689e+02 -1.858524689e+02 +1.0548e+00 -2.2082e+00 +3.4048e-01
11 +2.256017191e+01 +2.256017191e+01 -1.993298281e+02 -1.993298281e+02 -3.2291e+00 -1.8550e+00 -6.7082e-01
24 +1.060191279e+01 +1.060191279e+01 -2.112880872e+02 -2.112880872e+02 -1.9796e+00 -1.1692e+00 -2.3992e+00
% function evaluation | noise-free fitness - Fopt (1.195400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.932235095e+01 +2.932235095e+01 +1.488623510e+02 +1.488623510e+02 +1.9593e+00 -4.5864e-01 -1.2139e+00
11 +2.248486302e+00 +2.248486302e+00 +1.217884863e+02 +1.217884863e+02 +1.8378e+00 +1.7949e+00 -2.8331e+00
% function evaluation | noise-free fitness - Fopt (6.983000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.538855817e+01 +2.538855817e+01 +9.521855817e+01 +9.521855817e+01 -1.9823e+00 -1.9952e+00 -1.4373e+00
8 +2.496382643e+01 +2.496382643e+01 +9.479382643e+01 +9.479382643e+01 -1.5029e+00 -4.6104e+00 -1.1325e+00
% function evaluation | noise-free fitness - Fopt (7.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.412894799e+01 +7.412894799e+01 +7.419894799e+01 +7.419894799e+01 +1.6792e-01 +2.6981e+00 +1.5477e+00
3 +5.198668366e+01 +5.198668366e+01 +5.205668366e+01 +5.205668366e+01 +2.3449e+00 -2.3814e+00 +4.0107e+00
22 +3.546303845e+01 +3.546303845e+01 +3.553303845e+01 +3.553303845e+01 +4.0150e+00 +8.3535e-01 -7.4671e-01
% function evaluation | noise-free fitness - Fopt (4.960000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.336172217e+01 +6.336172217e+01 +6.832172217e+01 +6.832172217e+01 +8.3141e-02 +4.9774e+00 -3.2090e+00
2 +2.695149175e+01 +2.695149175e+01 +3.191149175e+01 +3.191149175e+01 +2.0954e+00 +1.2785e+00 -9.2471e-01
12 +1.693132877e+01 +1.693132877e+01 +2.189132877e+01 +2.189132877e+01 +3.4267e+00 +7.7521e-01 -2.2552e+00
26 +1.128406752e+01 +1.128406752e+01 +1.624406752e+01 +1.624406752e+01 +3.4993e+00 +6.2751e-01 -6.7572e-01
% function evaluation | noise-free fitness - Fopt (1.923000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.346695583e+01 +8.346695583e+01 +2.757669558e+02 +2.757669558e+02 -1.5011e+00 +2.7008e+00 -1.8726e+00
16 +3.070754058e+01 +3.070754058e+01 +2.230075406e+02 +2.230075406e+02 -1.5011e+00 +5.1453e+00 -1.8726e+00
% function evaluation | noise-free fitness - Fopt (4.971000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.590920781e+02 +1.590920781e+02 +2.088020781e+02 +2.088020781e+02 +3.1551e+00 -3.8097e-01 -1.7328e+00
2 +1.239272661e+02 +1.239272661e+02 +1.736372661e+02 +1.736372661e+02 +3.9210e+00 -1.9471e+00 +2.9912e+00
3 +2.142206463e+01 +2.142206463e+01 +7.113206463e+01 +7.113206463e+01 +2.3433e+00 -3.5600e+00 -8.7945e-01
5 +1.374569646e+01 +1.374569646e+01 +6.345569646e+01 +6.345569646e+01 +3.3377e+00 -2.9589e+00 -1.0621e+00
% function evaluation | noise-free fitness - Fopt (2.051200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.159750680e+03 +1.159750680e+03 +1.364870680e+03 +1.364870680e+03 -1.1391e+00 +2.4028e+00 +4.3456e+00
2 +1.845314088e+02 +1.845314088e+02 +3.896514088e+02 +3.896514088e+02 -3.9035e-01 -1.5242e-02 +7.2540e-01
5 +1.182504504e+02 +1.182504504e+02 +3.233704504e+02 +3.233704504e+02 -1.8238e+00 -4.8595e+00 +1.2292e+00
7 +4.870068024e+01 +4.870068024e+01 +2.538206802e+02 +2.538206802e+02 -2.0490e+00 +2.8043e+00 -2.8774e-01
23 +2.327897050e+01 +2.327897050e+01 +2.283989705e+02 +2.283989705e+02 -2.9723e+00 +4.4329e+00 -3.7673e+00
% function evaluation | noise-free fitness - Fopt (-1.729000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
