% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.318382549e+01 +3.318382549e+01 +1.126638255e+02 +1.126638255e+02 +4.0027e+00 +3.2161e+00
2 +2.437463357e+01 +2.437463357e+01 +1.038546336e+02 +1.038546336e+02 -3.8085e+00 -3.9640e+00
4 +5.232309819e+00 +5.232309819e+00 +8.471230982e+01 +8.471230982e+01 +1.6957e+00 -2.9317e+00
8 +3.623510828e+00 +3.623510828e+00 +8.310351083e+01 +8.310351083e+01 +4.2538e-01 +7.3891e-01
11 +4.344136295e-02 +4.344136295e-02 +7.952344136e+01 +7.952344136e+01 +4.2538e-01 -1.2737e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.397542162e+01 +2.397542162e+01 +4.184554216e+02 +4.184554216e+02 +9.3516e-01 -2.1080e+00
2 +4.287116246e+00 +4.287116246e+00 +3.987671162e+02 +3.987671162e+02 -3.2344e+00 -9.2924e-01
6 +3.712330601e-01 +3.712330601e-01 +3.948512331e+02 +3.948512331e+02 -4.4745e+00 -3.0887e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.325602700e+01 +3.325602700e+01 -2.138539730e+02 -2.138539730e+02 +9.9076e-01 +3.4157e+00
2 +5.398724021e+00 +5.398724021e+00 -2.417112760e+02 -2.417112760e+02 -2.9875e+00 +2.3806e+00
3 +1.060292420e-01 +1.060292420e-01 -2.470039708e+02 -2.470039708e+02 -3.8494e+00 -1.1840e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.882399108e+01 +1.882399108e+01 -1.332160089e+02 -1.332160089e+02 -1.5678e+00 -2.7151e+00
3 +1.460705952e+01 +1.460705952e+01 -1.374329405e+02 -1.374329405e+02 -2.9488e+00 -1.2993e+00
6 +2.314816297e+00 +2.314816297e+00 -1.497251837e+02 -1.497251837e+02 +8.1397e-01 +2.4945e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.380552945e+01 +5.380552945e+01 +2.855552945e+01 +2.855552945e+01 -1.1673e+00 -4.9273e+00
5 +5.762821180e+00 +5.762821180e+00 -1.948717882e+01 -1.948717882e+01 +2.4740e+00 +2.7476e+00
11 +9.409135834e-01 +9.409135834e-01 -2.430908642e+01 -2.430908642e+01 +4.4102e+00 +8.0507e-02
% function evaluation | noise-free fitness - Fopt (-2.017200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.200320269e+01 +1.200320269e+01 -1.897167973e+02 -1.897167973e+02 -4.6728e+00 -4.1005e+00
3 +1.106702845e+00 +1.106702845e+00 -2.006132972e+02 -2.006132972e+02 -5.8185e-01 -2.2709e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.598293410e+01 +2.598293410e+01 -9.740170659e+02 -9.740170659e+02 -4.6427e+00 -2.0382e+00
4 +5.020583122e+00 +5.020583122e+00 -9.949794169e+02 -9.949794169e+02 +1.1193e-01 -2.0047e+00
8 +3.496957728e+00 +3.496957728e+00 -9.965030423e+02 -9.965030423e+02 +8.4403e-01 +1.8556e+00
10 +1.343698075e+00 +1.343698075e+00 -9.986563019e+02 -9.986563019e+02 +1.0824e+00 +2.2222e-01
% function evaluation | noise-free fitness - Fopt (-4.290000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.074583092e+01 +2.074583092e+01 -2.215416908e+01 -2.215416908e+01 -1.1462e+00 -1.1537e-01
4 +2.924510806e+00 +2.924510806e+00 -3.997548919e+01 -3.997548919e+01 +1.1046e+00 +1.6596e+00
% function evaluation | noise-free fitness - Fopt (-1.013200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.831711311e+01 +5.831711311e+01 -4.300288689e+01 -4.300288689e+01 +3.4556e+00 -4.6761e+00
2 +3.648301387e+01 +3.648301387e+01 -6.483698613e+01 -6.483698613e+01 -4.7221e-01 -2.8820e+00
5 +1.208403166e+01 +1.208403166e+01 -8.923596834e+01 -8.923596834e+01 +3.8454e+00 +2.2520e-02
8 +4.452650832e+00 +4.452650832e+00 -9.686734917e+01 -9.686734917e+01 -4.1269e-01 +2.8072e+00
9 +3.692641535e+00 +3.692641535e+00 -9.762735846e+01 -9.762735846e+01 +2.6148e+00 +1.0670e+00
11 +1.738639588e+00 +1.738639588e+00 -9.958136041e+01 -9.958136041e+01 +2.6148e+00 +3.7018e+00
% function evaluation | noise-free fitness - Fopt (3.650000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.797431416e+01 +1.797431416e+01 +2.162431416e+01 +2.162431416e+01 -3.0329e+00 +3.7765e-01
4 +6.189591497e+00 +6.189591497e+00 +9.839591497e+00 +9.839591497e+00 +2.8618e+00 -1.2095e+00
11 +9.311351707e-01 +9.311351707e-01 +4.581135171e+00 +4.581135171e+00 -9.3847e-02 -1.2095e+00
% function evaluation | noise-free fitness - Fopt (2.205300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.786520805e+01 +1.786520805e+01 +2.383952081e+02 +2.383952081e+02 +3.2503e+00 +3.7112e-01
2 +9.633532065e+00 +9.633532065e+00 +2.301635321e+02 +2.301635321e+02 +5.7168e-01 -1.9109e+00
5 +4.972612470e+00 +4.972612470e+00 +2.255026125e+02 +2.255026125e+02 +2.6934e+00 -1.6388e+00
14 +3.616421439e+00 +3.616421439e+00 +2.241464214e+02 +2.241464214e+02 +4.1583e+00 -2.3422e+00
15 +5.069983640e-01 +5.069983640e-01 +2.210369984e+02 +2.210369984e+02 +3.7063e+00 -3.7877e+00
% function evaluation | noise-free fitness - Fopt (4.212900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.067115263e+01 +4.067115263e+01 +4.619611526e+02 +4.619611526e+02 -4.5355e+00 -3.0444e+00
3 +1.050466337e+01 +1.050466337e+01 +4.317946634e+02 +4.317946634e+02 -4.0690e+00 +6.7367e-02
6 +9.274580693e+00 +9.274580693e+00 +4.305645807e+02 +4.305645807e+02 -1.2028e+00 +1.9997e+00
% function evaluation | noise-free fitness - Fopt (-7.900000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.062200006e+00 +1.062200006e+00 -7.793779999e+01 -7.793779999e+01 -3.8886e+00 +5.7482e-01
9 +8.867232589e-02 +8.867232589e-02 -7.891132767e+01 -7.891132767e+01 -2.7830e+00 +1.0355e+00
