% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.283705343e+03 +2.283705343e+03 +2.313675343e+03 +2.313675343e+03 -2.1843e+00 -3.3487e+00 +3.2317e+00 -2.7319e-01 +1.8142e+00
2 +1.331767511e+03 +1.331767511e+03 +1.361737511e+03 +1.361737511e+03 -4.3328e+00 +3.4189e+00 -1.9558e+00 +4.5496e-01 -9.4914e-01
6 +9.895366727e+02 +9.895366727e+02 +1.019506673e+03 +1.019506673e+03 -2.7303e+00 -4.4870e+00 -2.8994e+00 -4.2234e+00 +4.6710e+00
14 +5.598052488e+02 +5.598052488e+02 +5.897752488e+02 +5.897752488e+02 +6.1278e-01 -3.9255e+00 -4.6068e+00 -4.1840e+00 +3.9978e+00
22 +3.702886743e+02 +3.702886743e+02 +4.002586743e+02 +4.002586743e+02 +4.3960e-01 -3.9354e+00 -4.6474e+00 -1.1577e+00 +1.9246e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.930241079e+03 +1.930241079e+03 +1.878531079e+03 +1.878531079e+03 -1.8862e+00 +8.1314e-01 +1.2950e+00 +9.2543e-01 -3.6044e+00
5 +1.399185759e+03 +1.399185759e+03 +1.347475759e+03 +1.347475759e+03 +3.4659e+00 -3.4867e+00 +2.4442e+00 -3.5813e+00 +1.2681e-01
6 +9.162750786e+02 +9.162750786e+02 +8.645650786e+02 +8.645650786e+02 +1.7290e+00 +5.8193e-01 -4.1398e-01 -7.0533e-01 +2.8998e+00
26 +6.197734257e+02 +6.197734257e+02 +5.680634257e+02 +5.680634257e+02 +1.1252e+00 +3.1590e+00 -1.8588e+00 -9.5094e-01 +1.4943e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.990672828e+02 +1.990672828e+02 -8.088271725e+01 -8.088271725e+01 -3.4078e+00 -4.2583e+00 +2.9843e+00 -1.0622e-01 -1.5423e+00
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.835661904e+02 +7.835661904e+02 +1.715556190e+03 +1.715556190e+03 +2.4162e+00 -3.1551e+00 +3.5398e+00 +1.2870e+00 +2.0157e+00
11 +6.044997868e+02 +6.044997868e+02 +1.536489787e+03 +1.536489787e+03 +3.7041e+00 -9.1423e-01 +5.1643e-01 -1.3177e+00 +3.6685e+00
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.990863185e+03 +1.990863185e+03 +2.104173185e+03 +2.104173185e+03 +2.4006e+00 +2.6997e+00 -4.2820e+00 -3.7679e+00 -4.3464e+00
2 +1.515058856e+03 +1.515058856e+03 +1.628368856e+03 +1.628368856e+03 +8.5084e-02 +1.0988e+00 -4.4066e+00 +5.1974e-01 -3.7386e+00
5 +6.375231995e+02 +6.375231995e+02 +7.508331995e+02 +7.508331995e+02 +1.2279e+00 -2.6355e-01 +2.4278e-01 -3.3180e+00 -2.5630e-01
35 +3.530840775e+02 +3.530840775e+02 +4.663940775e+02 +4.663940775e+02 +8.9585e-01 +1.8764e+00 -7.4368e-01 -4.7229e-01 +1.8872e-01
% function evaluation | noise-free fitness - Fopt (-3.000200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.829432516e+03 +1.829432516e+03 +1.529412516e+03 +1.529412516e+03 -2.9395e+00 -3.2048e+00 -1.6435e+00 +4.1793e+00 +1.0995e+00
5 +6.222401267e+02 +6.222401267e+02 +3.222201267e+02 +3.222201267e+02 -9.2674e-01 -2.9101e-01 -1.5230e+00 -1.9168e+00 -1.8296e+00
% function evaluation | noise-free fitness - Fopt (4.471000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.749796601e+03 +1.749796601e+03 +1.794506601e+03 +1.794506601e+03 +1.5346e+00 -2.0213e+00 -4.8609e+00 +1.7267e+00 +3.1026e-02
2 +1.462267566e+03 +1.462267566e+03 +1.506977566e+03 +1.506977566e+03 +4.2712e+00 -3.0692e+00 -1.7794e+00 +2.4489e+00 -2.2311e+00
5 +7.440600530e+02 +7.440600530e+02 +7.887700530e+02 +7.887700530e+02 +1.9889e+00 +3.5019e+00 +2.5123e+00 +1.6014e+00 +9.7278e-01
