% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.012106824e+04 +2.012106824e+04 +1.957456824e+04 +1.957456824e+04 +3.1135e+00 +1.5607e+00 +4.6000e+00
2 +5.357768508e+02 +5.357768508e+02 -1.072314921e+01 -1.072314921e+01 -2.7416e+00 +2.8028e+00 +1.8958e+00
19 +4.123174509e+01 +4.123174509e+01 -5.052682549e+02 -5.052682549e+02 +2.6071e+00 +3.6610e+00 +4.2407e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.236461898e+04 +2.236461898e+04 +2.336461898e+04 +2.336461898e+04 +1.0721e+00 +6.6202e-01 +1.3547e+00
3 +1.488689720e+04 +1.488689720e+04 +1.588689720e+04 +1.588689720e+04 -3.2487e+00 -4.1753e+00 -2.5767e+00
5 +8.952333246e+03 +8.952333246e+03 +9.952333246e+03 +9.952333246e+03 +8.4246e-01 +4.1186e-01 +4.2352e-01
9 +1.349409551e+02 +1.349409551e+02 +1.134940955e+03 +1.134940955e+03 +1.0363e+00 +9.1415e-01 -2.7079e+00
16 +4.430599509e+00 +4.430599509e+00 +1.004430600e+03 +1.004430600e+03 +1.0363e+00 +9.1415e-01 -1.9271e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.482617948e+04 +1.482617948e+04 +1.503455948e+04 +1.503455948e+04 -2.7243e+00 +7.5309e-01 -9.3715e-01
3 +5.162428178e+02 +5.162428178e+02 +7.246228178e+02 +7.246228178e+02 -3.6338e+00 +5.8024e-01 +1.9768e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.713662185e+04 +2.713662185e+04 +2.699166185e+04 +2.699166185e+04 -1.5733e+00 -4.9953e+00 -3.6864e+00
3 +2.219622010e+03 +2.219622010e+03 +2.074662010e+03 +2.074662010e+03 -2.4316e+00 +1.4787e+00 -1.0048e+00
7 +4.730787425e+01 +4.730787425e+01 -9.765212575e+01 -9.765212575e+01 +2.8326e+00 -3.1081e+00 -1.3490e+00
11 +1.226041664e+01 +1.226041664e+01 -1.326995834e+02 -1.326995834e+02 +2.0271e+00 -3.4213e+00 -5.1125e-01
19 +2.525184564e+00 +2.525184564e+00 -1.424348154e+02 -1.424348154e+02 -2.0907e+00 -1.0527e+00 -2.0796e+00
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.314906774e+02 +3.314906774e+02 +3.251906774e+02 +3.251906774e+02 -3.3584e+00 -2.0768e+00 -5.6533e-01
21 +2.898029881e+00 +2.898029881e+00 -3.401970119e+00 -3.401970119e+00 -3.0863e-02 -2.5613e+00 -1.0929e+00
% function evaluation | noise-free fitness - Fopt (-2.206000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.575599786e+04 +1.575599786e+04 +1.573393786e+04 +1.573393786e+04 +7.1337e-01 -3.6662e+00 -2.8252e+00
2 +9.291369941e+03 +9.291369941e+03 +9.269309941e+03 +9.269309941e+03 -7.4937e-02 +1.9471e+00 +8.3547e-01
4 +3.319365800e+03 +3.319365800e+03 +3.297305800e+03 +3.297305800e+03 +3.4325e+00 -2.3456e+00 -3.3867e+00
% function evaluation | noise-free fitness - Fopt (7.129000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.440209373e+05 +1.440209373e+05 +1.440922273e+05 +1.440922273e+05 +4.2699e+00 -4.4500e+00 -2.8041e+00
2 +1.374736267e+04 +1.374736267e+04 +1.381865267e+04 +1.381865267e+04 +2.5196e+00 -1.8840e+00 +4.3976e+00
3 +9.442905953e+02 +9.442905953e+02 +1.015580595e+03 +1.015580595e+03 -3.2743e+00 +1.1423e+00 +4.7091e-01
4 +6.388434551e+00 +6.388434551e+00 +7.767843455e+01 +7.767843455e+01 +1.3498e+00 +7.2131e-01 +9.6588e-01
% function evaluation | noise-free fitness - Fopt (-1.054000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.575315735e+04 +7.575315735e+04 +7.574261735e+04 +7.574261735e+04 -4.3481e+00 -2.7684e+00 +3.8295e+00
2 +2.086886572e+04 +2.086886572e+04 +2.085832572e+04 +2.085832572e+04 -1.3137e+00 -7.3705e-01 -4.8557e+00
7 +9.933350604e+03 +9.933350604e+03 +9.922810604e+03 +9.922810604e+03 -2.1219e+00 -3.9602e+00 +1.3568e+00
